bib,source_identifier,page_number,hit,n_matches,primeiro_span_texto,primeiro_span_offset,regra_versao,extraction_run_id,result_status
090972,per090972_1909_16309,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,2,1,1,caixa de conver,22168,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16309,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16310,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,3,1,2,caixa de conver,10915,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16311,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,1,1,1,caixa do conver,23034,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,2,1,1,caixa de conver,41292,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16312,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16313,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16314,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,14,ok
090972,per090972_1909_16314,2,1,2,caixa do conver,8110,triagem/nome-caixa-conversao 1.0.0,14,ok
