bib,source_identifier,page_number,hit,n_matches,primeiro_span_texto,primeiro_span_offset,regra_versao,extraction_run_id,result_status
178691,per178691_1908_08490,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,9,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,10,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,11,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,12,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,13,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,14,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,15,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,16,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,17,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,18,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,19,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08490,20,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08491,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,1,1,1,caixa de conver,31308,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,9,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08492,10,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08493,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,9,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08495,10,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08496,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08497,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08498,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08499,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
178691,per178691_1908_08500,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,29,ok
