bib,source_identifier,page_number,hit,n_matches,primeiro_span_texto,primeiro_span_offset,regra_versao,extraction_run_id,result_status
090972,per090972_1910_16669,1,1,1,caixado conver,9235,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,2,1,2,caixa de conver,35613,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16669,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16670,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16671,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,1,1,3,caixa de conver,31749,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16672,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,1,1,1,caixa de conver,22864,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16673,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16674,1,1,1,caixa de conver,38538,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16674,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
090972,per090972_1910_16674,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,15,ok
