bib,source_identifier,page_number,hit,n_matches,primeiro_span_texto,primeiro_span_offset,regra_versao,extraction_run_id,result_status
089842,per089842_1911_03454,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,5,1,1,caixade conver,13870,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,9,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,10,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,11,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,12,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,13,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,14,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,15,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03454,16,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03455,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03456,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03456,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03456,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03456,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
089842,per089842_1911_03456,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,7,ok
