bib,source_identifier,page_number,hit,n_matches,primeiro_span_texto,primeiro_span_offset,regra_versao,extraction_run_id,result_status
090972,per090972_1908_15943,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15943,2,1,2,caixa de conver,25973,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15943,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15943,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15943,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15943,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15944,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,2,1,2,caixa de conver,21071,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15945,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,2,1,1,caixa de conver,30322,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15946,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,3,1,2,caixa do conver,4124,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,7,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15947,8,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15948,1,1,1,caixa do conver,18209,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15948,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15948,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15948,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,1,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,2,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,3,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,4,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,5,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15949,6,0,0,,,triagem/nome-caixa-conversao 1.0.0,13,ok
090972,per090972_1908_15950,1,1,3,caixa de conver,20731,triagem/nome-caixa-conversao 1.0.0,13,ok
