source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per089842_1910_00135,1,ok,46243,1ae02eddc8a2a523b30f627f90926a332da8c9b075dd916fd3eed15021ff732f,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p001.txt
per089842_1910_00135,2,ok,51964,1fe04b908bf137ba201cd6b8f47bffc9dcb3ac58b5b47fae949869b554383edf,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p002.txt
per089842_1910_00135,3,ok,46067,7b515e0b7a1c326c7eb0cf4e2324cf5db200c06e1adfe26e00012cf49fd50782,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p003.txt
per089842_1910_00135,4,ok,50515,d420759a60e6432508e29b4d44c703d87d7ebe9343b253ac6d70c17219c9dace,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p004.txt
per089842_1910_00135,5,ok,37598,d6b493b871ad96d471a236940dfe4ad8ba5808dd1e9ad10ae323c6c0cd8c0a6c,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p005.txt
per089842_1910_00135,6,ok,32918,a355cd5faeeb40f16d6bed5b4df0c8e4c4da0c93bd4df6767f76bf7faef5ba74,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p006.txt
per089842_1910_00135,7,ok,38239,8e4f52e844e0440683dbb1c74f2541824460828e610363464475bb7261749f4a,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p007.txt
per089842_1910_00135,8,ok,25765,c0d33af507e74012decee6c847acd652aa03b620999b2da328166e425bc4c005,98aa9e15bdd301bf393b48c837e7779d57778f3e0fe34486a2c1e3f72641114f,089842/per089842_1910_00135/p008.txt
per089842_1910_03090,1,ok,47367,b408a6fb35d6c0461dfd0bb39f93bdfdacc282e6aaa172264a33a40d0fa15634,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p001.txt
per089842_1910_03090,2,ok,51822,f31223e654cd5142121c788a5d7c21d0ec3f8388a9c7d8f5b2dc1386e30afde1,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p002.txt
per089842_1910_03090,3,ok,50134,31c21fcdd123db682c2d49ac049d0f2f6671ca7feef1d8ba262c671427beb642,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p003.txt
per089842_1910_03090,4,ok,33587,2a317d40b5de30c55e19a161091dc241b5cfc05f7f5af02615da2e31aa5a6a77,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p004.txt
per089842_1910_03090,5,ok,32460,d50cfd6dc0a717d3888a8b3942547c9faf034aedfc11a77777cea11762f0a416,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p005.txt
per089842_1910_03090,6,ok,20114,793e6a8322a49162ff8bbc7aae32393b8f121196db11fb18f9725247b7835cc7,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p006.txt
per089842_1910_03090,7,ok,12466,8f793db6d3551ac27067e2e45e17f849c61d92b9019321fdbeebd17168148649,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p007.txt
per089842_1910_03090,8,ok,11153,41344ddbf5029c01112eee0e809bc9b6e8cedd42a9d8b0bb9c0dbd39eadda5b5,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p008.txt
per089842_1910_03090,9,ok,10901,f787a581911bad84d467c12e448ea0f16201d9152063b2c74ae1576f3aa8a89d,44eb0526af54f312294a73035cf93ba1187e705ed80f66722adea6a0becddbe2,089842/per089842_1910_03090/p009.txt
