source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per178691_1908_08490,1,ok,27979,71bcee575531ecae2170cb983d3d872a196a50cc0c98258ba5457edd88331cf7,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p001.txt
per178691_1908_08490,2,ok,53540,760628c6edda1e276dc097d85ccfc910404335aa4106c2d80d5ea32b99e88f82,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p002.txt
per178691_1908_08490,3,ok,48078,8a597c0c6180c1e022578caf1b11d8162ca957fa87f9eb49943861cd4c340522,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p003.txt
per178691_1908_08490,4,ok,47306,a0c8b82b7f1b7d22baa43dca74629b2e36d6d0be68f626f511176c2bceb7b7bd,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p004.txt
per178691_1908_08490,5,ok,67122,d12b2771f6d97979729fa32d6607d1d8cbf8fd4d617d199fd4d3299e18c980f8,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p005.txt
per178691_1908_08490,6,ok,26590,b7982c3e77229d10cf42f862d48e62ac848f8745212a96d377f4e22c4ca6b3be,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p006.txt
per178691_1908_08490,7,ok,33943,7b8a1d2a39c62cd03ad4b5ff4785cf5167ecddd9bfaa9b11ca51c029dc2af976,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p007.txt
per178691_1908_08490,8,ok,37362,e5a71feffa8569b1a00c6df32f0ca2229d6cdc855f06bb5abbd69864daaf7439,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p008.txt
per178691_1908_08490,9,ok,25591,80927487a97311b05cbd0af8d0c688613c625c03e10f024c2223f8ca25c1b80f,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p009.txt
per178691_1908_08490,10,ok,47199,dda5586242a84c4373e5d713088c019bf9e445c4b36adaed59c319503e837c9a,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p010.txt
per178691_1908_08490,11,ok,40710,99d194a2227ba6ba3b56abe67adaddfbd8a07b6c0150aa65b79b8356f74deb6d,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p011.txt
per178691_1908_08490,12,ok,40637,960deb5dfac1032f4a4d43c5cf50945aaba92688640b72d9f138a988496cd421,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p012.txt
per178691_1908_08490,13,ok,15915,0d051f4a50380be7aa5cde1a2fb3585162a0e2d58c11b3eafb9d9168196c6983,10d72ff4ee5598ad4e8da2e8d9682b5e8b745fcdb18e7e720f9a13bc529fe6f5,178691/per178691_1908_08490/p013.txt
