source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per090972_1910_16669,1,ok,28016,6998f48b8dc8b75f7fe61e1513059df4876fe0c19f4013f594d9c9d06dacdc9d,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p001.txt
per090972_1910_16669,2,ok,38480,2127f2a2b1f21e06d15b9033bfdc4537932da6d1e0e3f97a2c59b48adcbbbc6f,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p002.txt
per090972_1910_16669,3,ok,44966,b91a4fc827f634c3f8d847fe34e0ac3ea9db038a5c4d8c4eb12aefe365efbca1,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p003.txt
per090972_1910_16669,4,ok,44991,edecb9fdc1c2a5705799a9fe3be9e05b74627a55074bb230191d02ea263c3c14,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p004.txt
per090972_1910_16669,5,ok,40847,f9aa30d5c72f2451a3664eb19fb636dde256643070fbe3796847a7c0c8f877ae,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p005.txt
per090972_1910_16669,6,ok,32383,fe62ef7809a73d6b97526ddfef0902f30b1deb9edaaf0610da0b67166f5c16fd,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p006.txt
per090972_1910_16669,7,ok,20792,5e4b3d6b489949feda9ab02bfa48427ce89d498a4a1dc557f9184924924005fd,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p007.txt
per090972_1910_16669,8,ok,21607,14bc0c30e0163d680e3524fd71817f3dbae5f70c13a5ff829402d3ab74b2cfec,8487d91eb5694d10af0eacf50eaff66d59a307b045056f60a15203fedb9f20e9,090972/per090972_1910_16669/p008.txt
per090972_1910_16670,1,ok,42721,a96bc12a4e4be5a7ba4a94d4fbd059739c31e8f8d1eb972aa7ba041ce5c3618c,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p001.txt
per090972_1910_16670,2,ok,35740,8c5171291eb850e91440a03ed0911aa0d1330285800ca93fc8f1d17d07d96eb9,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p002.txt
per090972_1910_16670,3,ok,37621,baa63f6ce8a4ef8bee9738a0c153d35053f088b1becfba93e90862e112fb63af,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p003.txt
per090972_1910_16670,4,ok,34449,e5664642e0a8df66eeafa24aeb36dd8150c51de8cb73732a584e46a50f076835,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p004.txt
per090972_1910_16670,5,ok,18303,c445ea8a0a1e537e0c7b03b630b90b5893eb32c3f5329143a066d705b6ded1b0,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p005.txt
per090972_1910_16670,6,ok,22384,dc0fe274000b2fb794a9807c8fcfb4ddf7dc4f50fb9e925b5affb608cdf80204,cc623fc8d7e5c020cf35fb1e3bb0a2cc7525c4e0f5adfc4609fd8fd5d8542b83,090972/per090972_1910_16670/p006.txt
per090972_1910_16671,1,ok,43415,e37842025009aa87c3f906430d391fdb356f98aebd0a4c123058131133db43f5,dbf043ecb7bf694a849d565d5babc0d13cabc000a8137385acef26f42bf69420,090972/per090972_1910_16671/p001.txt
per090972_1910_16671,2,ok,39112,26c1713fee258f9a13d81bfd5e1fb3c4f785c4479e4903b80b1a6e626d3a60df,dbf043ecb7bf694a849d565d5babc0d13cabc000a8137385acef26f42bf69420,090972/per090972_1910_16671/p002.txt
per090972_1910_16671,3,ok,45281,90ff9aa37e6b110a3b52e8284ccdeb170384c69aa948d2245e67038d16210eec,dbf043ecb7bf694a849d565d5babc0d13cabc000a8137385acef26f42bf69420,090972/per090972_1910_16671/p003.txt
per090972_1910_16671,4,ok,43457,f262198594c15cd048ab063f4a81cbe8d0cfe6a68f576b81eef0e3386cd0fe9e,dbf043ecb7bf694a849d565d5babc0d13cabc000a8137385acef26f42bf69420,090972/per090972_1910_16671/p004.txt
per090972_1910_16671,5,ok,25985,3074b1f67c7e6e7eb45f105bfe9a1ff9aa70a6fcdb517adb464444bbedf31187,dbf043ecb7bf694a849d565d5babc0d13cabc000a8137385acef26f42bf69420,090972/per090972_1910_16671/p005.txt
