source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per090972_1908_15943,1,ok,29406,f6f033d0774ecaae94e34baf0b459ccf563f63790c905477896048db9c49a842,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p001.txt
per090972_1908_15943,2,ok,41623,03bce6672a2bfd20ca453d4e53b8e21613591615ad3d6a8b97436c1320a71902,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p002.txt
per090972_1908_15943,3,ok,38443,df9ba21e6944d9376b90a617c91f0ae651b80ff4730e41f9896ab7d3be3c23c7,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p003.txt
per090972_1908_15943,4,ok,35522,717e7f6724cb7ebe663162d7bdccc270a69095209b5f5959f0c960573fdb8ada,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p004.txt
per090972_1908_15943,5,ok,8262,a3221926cf96849244d5af8a6507959757a73d0cdb7b73330c11862ea4249abd,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p005.txt
per090972_1908_15943,6,ok,9139,72407a1e7b6aa2a7ff38c7602377b1a8557401efcc6c5df02680b287164ee784,7ca6d0d6ebc23c93fe6de63ffd31c7eb86de54e68aa1c30e2a0ad4dcefca3ebf,090972/per090972_1908_15943/p006.txt
per090972_1908_15944,1,ok,32825,907c2bf0d7717226880004bdabcd1646190941e323d32081f61f4ae76f455ebd,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p001.txt
per090972_1908_15944,2,ok,39542,9a5b79b2495d714faf4ef59c63e94159868939f00ca5038310e5cb680eff5d84,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p002.txt
per090972_1908_15944,3,ok,45179,5b4513f68fd6ffa124a03a7f311a9767db5624e1499c50caff874aca0209ee93,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p003.txt
per090972_1908_15944,4,ok,38769,2761262bd76d4e6d9d6185f7213f6ade4704aeaa4144831bfd95d848f23ccec1,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p004.txt
per090972_1908_15944,5,ok,29214,35383049f59b4cc0d717c78dd81ccc687b736362422636711d02cc354abc711b,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p005.txt
per090972_1908_15944,6,ok,13576,b543427980ece87f89920d0a64a8c5f241ff92e142d4a8d6dbf9a477994bdbc4,32e30b63045e15ef0471e31ebbea4b8b351722fb0123ff4df0eadedeae7925e8,090972/per090972_1908_15944/p006.txt
per090972_1908_15945,1,ok,26177,0753637578fbefca6abfa86504bdcee2d95596de11bb3a6d8ee7e48c119c1aa2,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p001.txt
per090972_1908_15945,2,ok,40222,59aee03b5d131cba9efc21fa663bc12c8ef8391a392cb8c3460f242617ccfab2,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p002.txt
per090972_1908_15945,3,ok,42653,8caad3b1cafff75176f6959ca509eb91afc9a5befd5e46cbce0c4ba2f00b4282,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p003.txt
per090972_1908_15945,4,ok,38305,192574ba4f734f9176ca4fd224f990bcae07ea04a933259f259fc7258b59c7c0,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p004.txt
per090972_1908_15945,5,ok,31273,b496942f150eb22746f58768eb456535bbb8738fbce742df92860bc12e6dcd0c,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p005.txt
per090972_1908_15945,6,ok,22986,4aa10ea1f5fee946ce4b71490f15feb9fb457628a3ee90b599a92605ac7db9a0,8db99ca2d6fe37fdcf9209e48e92885b826d745574ea1bb0ca9237e95b2c1ff9,090972/per090972_1908_15945/p006.txt
per090972_1908_15946,1,ok,27514,6884a6479225d40d246e6180109d1c467b5f1a637ee56f6d79348f5f100706c8,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p001.txt
per090972_1908_15946,2,ok,41691,261f997c9a3b7e89f3c01ead0dbe8963a01751b7451574178dd6660df38f903d,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p002.txt
per090972_1908_15946,3,ok,38224,a2dbe239827078a045e84365942dee89dd0d6d6dcf180a7713eabf74999a53db,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p003.txt
per090972_1908_15946,4,ok,37139,d247bc63344577223d10199af293a88731d7a73b7c76b56f16e444cc32c4ce15,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p004.txt
per090972_1908_15946,5,ok,33508,adf99070cc5fe300c355559b202a033f2d99640a2c991555931258aede1cbbc7,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p005.txt
per090972_1908_15946,6,ok,13265,e2349e8322ec73ac6472a7c4fa44370cf7548066c5a8f77b3ba21d9644f211cc,9a71c1c485c294c80bd349295df17191896bbe4995117fb9d9e7f0280e36cc25,090972/per090972_1908_15946/p006.txt
per090972_1908_15947,1,ok,39973,cc5be358c5a293b257a523743b52f67dfdebae6365d9b076e3996bec65b680e1,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p001.txt
per090972_1908_15947,2,ok,35955,24dee3e1599a66d54d238d7b9504f586881e433aa4b39d5b0380d8506793b0e9,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p002.txt
per090972_1908_15947,3,ok,39570,604ac9089cde4e49c99483a92ad8d9ecd9cbab0752710f987ae8d04f5b206eb1,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p003.txt
per090972_1908_15947,4,ok,41920,526def188ea06d278950a4942387a398d333aae52b0012efa8bb69fd9762ca67,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p004.txt
per090972_1908_15947,5,ok,36874,be0213a30cf47c2e8fcd32ef3bf0c1d11bd31efb2e3e482b3dca3515663cc692,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p005.txt
per090972_1908_15947,6,ok,33823,857fcc710b8415a0403636ca5d6c4c24b4af736273a5a39e90655003d77f1823,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p006.txt
per090972_1908_15947,7,ok,6386,e935367d59dd31230ce15cec1a033441267b29e128a1a125ead0ab449c82e030,59671bb2f4c8d59a165a5fc336255c630a3cae89d1d46f2773e0ff796ef295e7,090972/per090972_1908_15947/p007.txt
