source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per178691_1914_10678,1,ok,36606,36134146addf5f9dafb0634cf29f4b3c8778275e0e8814b52ec5452c10945995,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p001.txt
per178691_1914_10678,2,ok,38381,acbe0ac4a5d38f6b645d7f77ae1cbed3fb7ecdb34e5be5aa7cc12362c95442fb,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p002.txt
per178691_1914_10678,3,ok,35935,885016e1e2e5eec30da6391b5b94c6babb42d1b2ce9515956744ab09824a54ba,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p003.txt
per178691_1914_10678,4,ok,34962,3661ddc12fda0c28cd734922320f31b47b30f4efcd984ecf7918f9102aff1b8e,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p004.txt
per178691_1914_10678,5,ok,35058,7e9f12edc249ac8c0226cd1e827458514af6d7179de07855bf7d1b7114705909,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p005.txt
per178691_1914_10678,6,ok,49621,1f3f814062c1283a98e6d059814b4dfdf781a1103dec2efea8188466a30b6842,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p006.txt
per178691_1914_10678,7,ok,29314,05fd79f66c6671b8811ab752bfc4a4277210cd0cddd419d7bb37d3b831622505,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p007.txt
per178691_1914_10678,8,ok,29146,c211fda709481cd73c684806e91d377052c93413359fc42253d89c97e5820462,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p008.txt
per178691_1914_10678,9,ok,26963,50b2d2dc1d8b6cdb9aab7d1d4e665727dffa0142e790e9c5a81c59e167a336b4,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p009.txt
per178691_1914_10678,10,ok,25239,5a5ae15b059edd5f278d979a6b24ded128b998ad6cae203b1a1f1e23f790ebb9,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p010.txt
per178691_1914_10678,11,ok,21624,a04f9e4dfc8b5b1e636051d6da0c166359690f9ca4817ac40dcb593a2bba92cc,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p011.txt
per178691_1914_10678,12,ok,25098,9eb5e3e51a9aa2e69e0adf41999cabbc266484fb2d5e0790e05b7300861065f3,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p012.txt
per178691_1914_10678,13,ok,13677,1a03064a1e7376773061392578b17d763ab573f95edbbb865001d676cd182898,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p013.txt
per178691_1914_10678,14,ok,25227,5bc1aad255c488212d9c68f44a1b88ae159b398019aa521e57203ab732cd5e85,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p014.txt
per178691_1914_10678,15,ok,13978,6f9bcf71b15d998019d4b25626812f0dcb5fcb0b43266b2f4c1233e0081922e6,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p015.txt
per178691_1914_10678,16,ok,12569,d6d427470a97bf960393ee81607ac5da8b2bd38a06147498b90bd9eaf6af175e,576b2d6d292f0f52c0acda1043275500ac944a2005231b4b13a7adc044eae836,178691/per178691_1914_10678/p016.txt
