source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per178691_1909_08856,1,ok,25854,1281774059faf3997cc06e3e027a482b7fc97d8550b5eb318add6d5741f920b5,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p001.txt
per178691_1909_08856,2,ok,42554,28e0df6438ef86b8eeed51bdfb9da00ccb23870ad41aefcea9410e6d5314f9b2,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p002.txt
per178691_1909_08856,3,ok,51162,abb17765a0ee67590f033e37860d071ee1194118f6d486d44db665262ba2433a,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p003.txt
per178691_1909_08856,4,ok,45748,bc0a090a56acbc9e043ba33733a3c27db7144f874485eea96ef394ea3699b9fe,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p004.txt
per178691_1909_08856,5,ok,47156,9951b262ea3f52f79e9e827b77ed97ef25f012e7b68c43787bb7f3d2f87ad081,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p005.txt
per178691_1909_08856,6,ok,34545,0e8f5e52fe6b61237b62a9de861b846a474a3ee9137077816a9a002e0c96c02e,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p006.txt
per178691_1909_08856,7,ok,46006,90083f2b7115c56ae0e051ca4bd39cd0bb00b73f80fbfaac295a86ca6860a079,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p007.txt
per178691_1909_08856,8,ok,35385,6835204e8b9c105afa2b3fc4b8aa2735a05b795d53b1523af1debcf3d5b3d1c4,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p008.txt
per178691_1909_08856,9,ok,18785,6c42594246123121b592bb579cd7f5dadc237a1af7365dff1bc3b2ae2698c294,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p009.txt
per178691_1909_08856,10,ok,12716,fab9dd208f2be6cf0fc1f57f5d118c251995214ba735ee1f13ade83ce48a4d9d,46b76c82d7d2dea9537d4376bbef5b20195b49838cf934c38eea15dc3fb435ee,178691/per178691_1909_08856/p010.txt
per178691_1909_08857,1,ok,32881,a1533ddf9cc8fbb12f33ec2404afa7857c48a40f3d57575a7e5ee0a7fe54745f,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p001.txt
per178691_1909_08857,2,ok,39692,1d75ef1498b1683f7dcc02e870877d81db10dcdbaa3919e377d46ebee8137e19,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p002.txt
per178691_1909_08857,3,ok,41787,66e982a37180ad69a06dd422fab870ed878e742b2afe30f29af9729db5ce1f15,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p003.txt
per178691_1909_08857,4,ok,44051,7f9ac899d769aa2a89816f7168053221da90e1723ae3f66437948af43ff5f4ff,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p004.txt
per178691_1909_08857,5,ok,39004,930ea0a7d5cc11d7bc649945b952df107da88737964024008d703580f86772ae,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p005.txt
per178691_1909_08857,6,ok,20026,e9dcc6ff67f095551c134b3129937b228f705111c7abad463378afc26350c68e,ac0942d7aec15427a4e2f0fe2d908c519b387f816edc3b328bd20caf773461ea,178691/per178691_1909_08857/p006.txt
per178691_1909_08858,1,ok,25149,a579bbe95838dbda90379e70876398e51d46cbc32e8340babba9550bc05bb92b,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p001.txt
per178691_1909_08858,2,ok,40621,3ca80d36122599a75cb7f0d66d5dc2bfa2b55105309d01f53e3747510cded82a,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p002.txt
per178691_1909_08858,3,ok,43380,fdace8940d050c93c98b666aace3ce4f062bbfd40b49ee6f4d61d40d36c11815,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p003.txt
per178691_1909_08858,4,ok,49513,213a04f0c485c1f7912cfd4e0feeb4c314e66ac525899a52e5fadf25554df21a,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p004.txt
per178691_1909_08858,5,ok,48108,ffe869c778e512eef318df12d85c9224fa91f5f12e8f840d5faeff806afd6a07,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p005.txt
per178691_1909_08858,6,ok,36744,643f2fd2d831df05a9ec082b90456ff1d1706a4270728004d37ffebd8a49bd06,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p006.txt
per178691_1909_08858,7,ok,45859,ea90d1f948eb1742a55345023359b54853853c64278ed2506188224fb6b26fca,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p007.txt
per178691_1909_08858,8,ok,38062,f9bb0b810cad695af0922f12b8ad5687b87955585c57b939b0c5aa2f35a113ca,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p008.txt
per178691_1909_08858,9,ok,19235,ab093d0ecf683bf92b878fb39806f6414a844c8c21a209dc807c6f25438516c1,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p009.txt
per178691_1909_08858,10,ok,14172,aa88f12ad350264154401407bb74dd5cffd50827a80cc6f95c4d9486fda7a136,85f04467274c684ec70f8ac56e8ea759573af527b301c60e73ff6b14b24df823,178691/per178691_1909_08858/p010.txt
per178691_1909_08859,1,ok,30364,d512e5219cd13df8b6a7975d9dfdc3c02b319a9d0679216fd146cf60476f35cd,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p001.txt
per178691_1909_08859,2,ok,44052,7a5418ef121d7b001c6e1f6c7e35e7125a09365d9fd7f247f6eec67ece79a48d,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p002.txt
per178691_1909_08859,3,ok,46201,0c0931c206dcbbcae6c09cfebaf063e463ca9f762893e7142e7c5cd5d6a9991d,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p003.txt
per178691_1909_08859,4,ok,42314,ffea1c79c56999d2447a14f16f9024be247cc5236c45e3d5fa8dbca2b6f7f37f,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p004.txt
per178691_1909_08859,5,ok,34180,358560bf6668acbd607963a3361b2754ca35d06fd6ebbb3f9ef2888f464d08c8,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p005.txt
per178691_1909_08859,6,ok,16958,134055cbd2e648eaae8ffdcdae80f355138ee5b2014b870ada9fc5f5c09c2e45,c2105e91a705e258b9fd9699e6e82a00b8f93cf160a6d93a12cd155cdfaa92d6,178691/per178691_1909_08859/p006.txt
per178691_1909_08860,1,ok,28375,5f299758d43f2c99dc3f214cd9807e107d985779333dafaa4bf11bd15a902842,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p001.txt
per178691_1909_08860,2,ok,41527,c19bdb3ee97309bbe36bfd891ff9fa1c1aa9566d05911723a073b4636ac29f70,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p002.txt
per178691_1909_08860,3,ok,48190,0a54a183f03a1d2ed3129106d6bdb79057a7d1dcad38172613d5f4a67346cae7,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p003.txt
per178691_1909_08860,4,ok,41750,c1085ae8ce4e088acbfa2eda5f95a5aa65e83ae4ba5a6160edcfc77764b32b01,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p004.txt
per178691_1909_08860,5,ok,38526,d751118c3d67158e02d4e39634ca51230e9f7202a116a2b8cac019d288e96571,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p005.txt
per178691_1909_08860,6,ok,43372,6b5cb469ecdc2313fb43d1bf07aa568b2e5d982ae4687e575233d4ba335697d2,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p006.txt
per178691_1909_08860,7,ok,44353,0f62c605445aaccbeb619e13739d70ca332f0576218d11ef7960bc647e8a41d8,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p007.txt
per178691_1909_08860,8,ok,37616,5de8f9e3a66d60d117a38f82541ea221b7089aaaf2e0eb66a45398fe7ba3b04d,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p008.txt
per178691_1909_08860,9,ok,27443,a0ada4c02982edb52304642c5a012724741a19dabd0d1b3a55b1585e119128fc,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p009.txt
per178691_1909_08860,10,ok,13812,ef12de4c6e49e42677e52f2217a93ee8ba9ac6e67f5af5df98f1413b896cb0fe,7f13b0aa66c216e74c95e47ef286ce906d9cae28562f19f5fe512edce10f9121,178691/per178691_1909_08860/p010.txt
per178691_1909_08861,1,ok,31499,a75d1ba81a1d545b2c3bb4599f9ef82a8759d561ec0cbd5ea791031992584a57,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p001.txt
per178691_1909_08861,2,ok,41808,e3fec0f325ff4044ddceedb124d15658e7e01d8de33ceb9a7e61afff29306d40,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p002.txt
per178691_1909_08861,3,ok,44108,5190360a7bc215678ad27a8e3d7fca48748d1046acce54d4ef40dabdb21b08f5,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p003.txt
per178691_1909_08861,4,ok,42198,11dbebbcba307101905e395f1d7a8a20881eeba8f4be0dcc9f4c2fce802da207,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p004.txt
per178691_1909_08861,5,ok,26589,ef2a11d8d851a2e04c4339c896aa7675047ac063e6e62803e52dcb84dcc8ffed,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p005.txt
per178691_1909_08861,6,ok,36649,c7762fe890749a5d96113d9a2c03512e92731b403247fd11f6ce8f61bed310d8,fd38909583fe45d3956b58f38d899aa688a2305d5e82396b3ce9ca32cbd3e474,178691/per178691_1909_08861/p006.txt
