source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per089842_1913_05084,1,ok,37169,1bc2fe43840c9fd9877356c5883d493bed785a6638f273e7fd3479fb8832d9be,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p001.txt
per089842_1913_05084,2,ok,38994,a3a77dc86d737d8c8636eee3171f8793fb46c896786a90d9e481886272a3be5d,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p002.txt
per089842_1913_05084,3,ok,12526,5580a02e96b74777815f123c6ec4e523ff1c123ca946b76b587fd5d9a5c4bf7b,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p003.txt
per089842_1913_05084,4,ok,38587,eaade889204bfc57fe6e2741da827dc55638ed59106313c4e147d1d3d43b9d14,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p004.txt
per089842_1913_05084,5,ok,42950,149abc42c834069dec6fe5ab0b9653430cc7d2484454cdc3d54ec945b570cade,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p005.txt
per089842_1913_05084,6,ok,41389,da6024e4af862b0f3af4be65accf1ae8b362f138bc15d632998b8304a8b95c28,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p006.txt
per089842_1913_05084,7,ok,56383,726e899e1d71ec09a1c974e0f8cdf9fe6db986447ca431ff506a1819bc3ff036,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p007.txt
per089842_1913_05084,8,ok,32322,e5a86ab512e70f686fff1bfce09733f3b139337ca37179d69e058177e50a22a0,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p008.txt
per089842_1913_05084,9,ok,59508,5d44b692c2458d9ae3c05e75ccad8920540bcef55e12458ab6fd6d693af0c2bf,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p009.txt
per089842_1913_05084,10,ok,44184,f521779fafb33a79b9b55f4cc675deb9c757eef4e196372ebf80c4cf12701357,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p010.txt
per089842_1913_05084,11,ok,34308,2f2e1ab7bf978a6a30e122169f751d463c6b6343dab0497cade3f472f8015f06,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p011.txt
per089842_1913_05084,12,ok,24434,3de7b6798d29656b64d8dbc04c06a7bf85ff765f26ccc13624c0f652fa49dbc1,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p012.txt
per089842_1913_05084,13,ok,10139,356e228d3b82c13fdd5507547cd7d871d182b821fe4ef6220f42c6a139c0bfcc,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p013.txt
per089842_1913_05084,14,ok,22489,83fe0c76dc01708e569c24a093d6543fddafa16e7cd7466a638c33224f0b04f8,1f6e0ad3d6575147a5265d35e17ea7d6045d665a30c633717c74862c1eeb09e0,089842/per089842_1913_05084/p014.txt
per089842_1913_05085,1,ok,38646,cfd9fa926337847a4b6d4982b547451c695c3d8632bc67f34d3692c60598e6c4,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p001.txt
per089842_1913_05085,2,ok,49294,898b0070bd5723bf7cad158ce8e8af5dc4d805669b180ddef0fdff9b436d1ebc,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p002.txt
per089842_1913_05085,3,ok,27886,8d134e3774ee7ce08d487bbe09248a20518008985104f2dbb86fec7632fcff4f,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p003.txt
per089842_1913_05085,4,ok,41792,97402d884969b368d7ce79774fe37a449458e2ea4f5374b9eb497248445605f5,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p004.txt
per089842_1913_05085,5,ok,37652,988ad6914f23ae43e44f044699b09d2c7baf933649f7ba8598f2662fff01be05,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p005.txt
per089842_1913_05085,6,ok,34665,e1f3096cebd361e29d33c333c94a3a12da5709f74b3c5ba5fb53de01b2d3034f,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p006.txt
per089842_1913_05085,7,ok,47025,01b364c1ffab07cf5c08243f8190199914b66580917bbabcb025dda3a3319053,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p007.txt
per089842_1913_05085,8,ok,41613,8662d8bffb00bf521efc678317347c97386ab8180d9aa3453dcb314a523f41bc,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p008.txt
per089842_1913_05085,9,ok,42702,ccfa022c4beedb039a2b8c0d87bceffdeefc8a2087272a1ec202ce93334f1f80,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p009.txt
per089842_1913_05085,10,ok,22144,e445085c0aa2582c390d32bad7534a15303303ff1b35135f4b0e507befb97a22,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p010.txt
per089842_1913_05085,11,ok,15888,7500b8b3e485f0c1de921891d06b7ea02d28120e6d014bfc8b6250b6ab1b3194,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p011.txt
per089842_1913_05085,12,ok,16729,d7b22f27df470c392b97e04d547778887a8cc4bb2ae94500d58bbaf0e248e196,9eafa627adb87c6e972f3cfa96256e7b18cfb858504c16e98068fa392962f682,089842/per089842_1913_05085/p012.txt
per089842_1913_05086,1,ok,40478,2f5e084c526281a598c9bdaca4c402f4c7160bae18e4b1d334bd26c4d8507061,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p001.txt
per089842_1913_05086,2,ok,39060,4a6f1433f2b676c8ee633f84d77b52d3de22fcd85ba0b28b2fafbf48bd41183a,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p002.txt
per089842_1913_05086,3,ok,35682,20aad29ef7d514a006e484aa49f0c40335d805565a8a92a87fa877ca5246ac06,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p003.txt
per089842_1913_05086,4,ok,55186,5f6acd8a6fb72f9600fc003663fd51198f0d4b36d981b5dd960b8e6bcf2d7ab1,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p004.txt
per089842_1913_05086,5,ok,43095,d02b2084df971886a0d303e4532dcca94bf9d12f49dcf144e6ad0565a044a0c4,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p005.txt
per089842_1913_05086,6,ok,43893,890d5bcf6a7d62b3bc284b52b283abfb6295ba83efc0e1b3e82df361eba66bb2,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p006.txt
per089842_1913_05086,7,ok,32323,74ba11b968a50fd5ecf12a27d896b228b38eee5d30e3836cb1eb35b46f945d23,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p007.txt
per089842_1913_05086,8,ok,44533,352ec374fc3fa26a8998e48ec72ba19ec5dd2c31525120e0482673fb4f2d6a7a,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p008.txt
per089842_1913_05086,9,ok,56969,4af65d1cdea246b503a9c8182979f58e1351353d201f10eeb7c2a97b26218890,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p009.txt
per089842_1913_05086,10,ok,46396,c507fb2ab68268f50962a6e12f0a6017885c9dcba6ab060b8696f7f2d6f54c9d,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p010.txt
per089842_1913_05086,11,ok,21061,a43c148e12d71c9ac7d063320fb94a900dae0d8c1421f2fb492281e528316d62,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p011.txt
per089842_1913_05086,12,ok,18620,663fa567c0897aeab663cc3752d70263aef2d36c2990a829fa99d89678001de7,b3c0cbcbf5123cbc35aa80a3a5f8963211db89f2147b70134c570d064596b3c9,089842/per089842_1913_05086/p012.txt
per089842_1913_05087,1,ok,44058,cbe1365b61f5851dd7c8e744a64d12a7ed90c67856b1ddd67f929f96f141c273,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p001.txt
per089842_1913_05087,2,ok,45717,90709af395cdb32ed450ce51bf54040753f6f832f2b1192139b6bcfdf5611b72,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p002.txt
per089842_1913_05087,3,ok,28630,50ed119dd97a95ded28015564dcdb75506fc1f2fc0d215bb3b4d32a9acf50856,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p003.txt
per089842_1913_05087,4,ok,43820,66ffc286a9e59ff1db08298d54f5073cb1fa51bcd333d446c7c78d8a2dc6aab9,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p004.txt
per089842_1913_05087,5,ok,52431,8f18365087979b7c023299c0290cc0df59f62bfa2865f0d7d6dff3af913f800d,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p005.txt
per089842_1913_05087,6,ok,33234,4b43c90bd3511ceb8301d95e3534256fc1a18e60b2bf61c4da1fd354673d04d0,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p006.txt
per089842_1913_05087,7,ok,55764,f38f0d59b2c4e132d2a4906a5ac90bf7f62074684605055157f0a9cebf48e7c0,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p007.txt
per089842_1913_05087,8,ok,43142,e20584a612105604afbdc838de73a376e6f160ecd0313a66df09c38064e73cd1,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p008.txt
per089842_1913_05087,9,ok,44916,5768261c7b47e38273a54a844c8c8ca9745d1c5573a4eb4fda6835db43dc3a07,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p009.txt
per089842_1913_05087,10,ok,36254,b05899744b954e504626062ff794324bfbc3a64f716cb5be9884a55de3bae7bb,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p010.txt
per089842_1913_05087,11,ok,18244,3da3fa891e173ba9014ab0353e07faaa7dc8fa7a173bde7069ee37e5f6303ada,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p011.txt
per089842_1913_05087,12,ok,19574,e01aa603664d95aa1e179e3fcde141454600cd7e9c758c2981328c80a44ce202,ff8a2f78761688235a1729f24efbe795c9ca677e4fa5df7692442e8efbd2b4cc,089842/per089842_1913_05087/p012.txt
