source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per090972_1914_18122,1,ok,36697,dcc04b3566db76ee466d5959195d33c90640c57dffc4389fe45f921ca1f2b94c,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p001.txt
per090972_1914_18122,2,ok,51053,2def4249e0bf02348c3f02bb7eff233953f3c7b6012a9dd0781623748a92995e,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p002.txt
per090972_1914_18122,3,ok,42888,3db9780adb6a88b573b21b0bab0fe6379d9c5e7ca94441fd4dcb86b93c2760c8,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p003.txt
per090972_1914_18122,4,ok,44494,5bb4d484407192e212c25e09dec653cfb1e249b63a6586989324c3461f38b950,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p004.txt
per090972_1914_18122,5,ok,41306,23334704e0f3d5dc0cdcf404305dcd9a48691653b530a2b9e96ca064501aaf0c,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p005.txt
per090972_1914_18122,6,ok,38412,58ca08f64a59121680fe640e468c5c9f6c8ea46a3f5d4cb0c5948f05d819bdef,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p006.txt
per090972_1914_18122,7,ok,39253,ad6fae519c3470db9280552ad9d1dee28f137237c92bf96ade27555fe1157526,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p007.txt
per090972_1914_18122,8,ok,30509,10b099f9322b9bd428b36b59957fe33486661b15f4906046f4c22842e482568f,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p008.txt
per090972_1914_18122,9,ok,16879,ba3a18fab55c5abca6f84a920350b6da8cc5281fcdee4e503c64cb958d9f388d,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p009.txt
per090972_1914_18122,10,ok,10344,90aff3787b508f8c9ab77034e91d6c70867ec0dd6c3a1aac10e95097ac71883f,f91782a9f58faf23c22a50e8fb84c7d15c5c8d6dc092aaaf6543a5f389addf4e,090972/per090972_1914_18122/p010.txt
per090972_1914_18123,1,ok,45139,3e243b6bda20da85b774c33e535155765b10f7ec9745c09a4b1ae130d6857645,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p001.txt
per090972_1914_18123,2,ok,46949,d9b07516a2c62e992e30be7363ff4ffa0e137f1392c6f8f9f19d29906a7f98b3,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p002.txt
per090972_1914_18123,3,ok,46311,18b06c1f4668a74267d223551a3f27394efa4a31f20f6e9581706aceb6b52828,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p003.txt
per090972_1914_18123,4,ok,39265,aefed63ec7bc3e3a8c9a455ca791fde89b5e3e65e30f8c3121395ea637f95f2a,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p004.txt
per090972_1914_18123,5,ok,34490,533153ce10a7064c2ba62d441ee665c0ffac689732b4aaf1bf17e63dd7e787f0,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p005.txt
per090972_1914_18123,6,ok,37647,527afe30934dd8977b9c329e7fef96074b8a0c665396bbfd7ba12b5888170973,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p006.txt
per090972_1914_18123,7,ok,22456,d6993546e850733b2d50c56f7a497253ba0674576bc2bffb5669c372e8a04bfa,1304ef4deb9d846fe21c1f4bad4ac8142105e816c5a257e0e86f66fe82118a4b,090972/per090972_1914_18123/p007.txt
