source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per089842_1912_03818,1,ok,40717,0235c3a1a22d09273196db7d24e27670ef7814564656fb7047bd736cafff1f55,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p001.txt
per089842_1912_03818,2,ok,42361,659cf26fd940a6e546788ee727c50aed71f719470880f80b05e0b1dd8c212a78,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p002.txt
per089842_1912_03818,3,ok,41283,4a2a6622778dd94252c07caeef1c8597283ef9cef3ef0f7f53183ab6bc123c6d,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p003.txt
per089842_1912_03818,4,ok,33226,250cc56e3010e1133d8af937b0ee52891a8967910031d114f56e579226f67fb3,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p004.txt
per089842_1912_03818,5,ok,28320,48c5e40d1884d7ca97904ab77e110bf0625131c025e161a9ab31f6b325efdc45,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p005.txt
per089842_1912_03818,6,ok,46221,1c6d35fdb86ced74f00e3c146aa6297d2bfed638061bc553d76a065bc2d1228f,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p006.txt
per089842_1912_03818,7,ok,33815,e5b05424d4d31ca60416a8f594fadb4e061d0a1fb96246b55246cea6b338e11a,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p007.txt
per089842_1912_03818,8,ok,25847,ba7b108195aec6935a21bb2560ba9c0dcfc3338b3d72dbca6c6d67df390de291,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p008.txt
per089842_1912_03818,9,ok,8621,4f5455d2b4988888bad630039d7c970cf6b5e87be486eb2697ee094c6f46c713,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p009.txt
per089842_1912_03818,10,ok,22963,703bc983034780ca876ebf8aad129e7de4d337685d847d5ed52da657324000f0,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p010.txt
per089842_1912_03818,11,ok,34913,2808f62ebe0541840d86a55860ecfbb9220e0359a47fef66642e4f33a058709d,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p011.txt
per089842_1912_03818,12,ok,21214,d5e67200a232c6cfc0c531fc4e5c7f3cc39993698a96f96550a91260db9b2f38,233080ff84a8ab7e3bbe601bd0594d4e281158e91568e6f0bca7b514ce6e81fa,089842/per089842_1912_03818/p012.txt
per089842_1912_03819,1,ok,42270,26ae8176777c23051f76678d130270f6965ff02feefde57c527d111cf40092f3,b628e78a7ec85332cc756644862e3a363223ca60eb9df7e31dc29ad65845ea68,089842/per089842_1912_03819/p001.txt
per089842_1912_03819,2,ok,45658,6a2cf946cc7634d82f0e78111d72a3b1f7385e4b2292c29e3d27badce4cb8bdc,b628e78a7ec85332cc756644862e3a363223ca60eb9df7e31dc29ad65845ea68,089842/per089842_1912_03819/p002.txt
