source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per178691_1906_07755,1,ok,51184,9a7fb95a49dcc54f62c8274278cf76f7546982be75d398bcdd07c424f93bf3e4,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p001.txt
per178691_1906_07755,2,ok,24110,4a4fd8fb542bbb8194e0eb6a440b176b215a59397f8dffe8019704ba458635a8,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p002.txt
per178691_1906_07755,3,ok,17104,b0c7236af46e50e96291510bdcddce611e6b4d6c475be0b421ffddcd274fdc79,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p003.txt
per178691_1906_07755,4,ok,33464,d6ccdc7b7d3c415f5a883b9c84cf547d96004e4a003c121f8e9d2910a1a494eb,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p004.txt
per178691_1906_07755,5,ok,16883,f783122d0445f2d98b04a5611c8776fa0a2dd59039bdbe7239f0d57c78411648,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p005.txt
per178691_1906_07755,6,ok,3455,b28b253b8a8592ea1c13d62068e75298868838e1bf444d3baf67fadfc5e84b56,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p006.txt
per178691_1906_07755,7,ok,2355,3e4ce03d1de434da224a379c00744bcb343e7e3b424093b449d9de136a826589,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p007.txt
per178691_1906_07755,8,ok,18344,242d8eb414bb78c6cb1ae105662f3a9b95afaf8b55cde826c8bdd5c99bcc2927,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p008.txt
per178691_1906_07755,9,ok,7858,08658110485182da042df6e552e958ed8781e43bebabb7451356072f375fd977,5413caf2637e359dfcc7acdf10f2bbc8813dae32e79710ef2e34208a4453a9ff,178691/per178691_1906_07755/p009.txt
per178691_1906_07756,1,ok,40642,be862b073a688e49a257bcac257d1ba8efc27cbba69dd6944fdd9ae9af7e2b7d,5c71c0582c002a166617569e484cd75e8af6d107c1e5d652d59fd59b2b2bf72d,178691/per178691_1906_07756/p001.txt
per178691_1906_07756,2,ok,51384,4c4c3aa6e589cc108e447f4c1f36550aecb21b13bc7fd8705818c28360e51912,5c71c0582c002a166617569e484cd75e8af6d107c1e5d652d59fd59b2b2bf72d,178691/per178691_1906_07756/p002.txt
per178691_1906_07756,3,ok,38176,125d1907bdb187cafec76020eeacb6e96696002b140d6010e4ae1b701a655a27,5c71c0582c002a166617569e484cd75e8af6d107c1e5d652d59fd59b2b2bf72d,178691/per178691_1906_07756/p003.txt
