source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per089842_1909_02727,1,ok,43450,95116cf7e79afbabc21396550a992cf1713f4842452b648b2f2ef7a5b810103e,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p001.txt
per089842_1909_02727,2,ok,47062,7cd81b72d2a22638ebe19d3f53ce399211b867c4514c644918da48863959056d,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p002.txt
per089842_1909_02727,3,ok,41090,9c1ef9825909eded6e982080aae68e2f4e89dd4caf80909b99b4cfcf3db9db6c,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p003.txt
per089842_1909_02727,4,ok,40960,e383e54cf58cc72ba9b9ab4ff8c37c62673a38378faed9e0d63891581793e3f1,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p004.txt
per089842_1909_02727,5,ok,33331,93e6d261bb836b54ebd242d6af52e7fa8fd4f5feb00461af90a8f2096681abc5,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p005.txt
per089842_1909_02727,6,ok,33837,7e94e89d3826a027bdb3b587d69905ff10546ac6b5dae18fe2f0bc245990db5f,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p006.txt
per089842_1909_02727,7,ok,10679,a4774cf6be4e08c6b4db1e711d3fcf51ea8890d646bc057341cacbf752ab9c94,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p007.txt
per089842_1909_02727,8,ok,29182,d64c4b784dd868c6f496f5cf4f7a4e31932e3a21aa6a36f02fb9f3b916d3c1b9,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p008.txt
per089842_1909_02727,9,ok,16514,07d9b5b9c1d04325da7cbba2553639ccb022749c4b23d304d07d284d2aeb4492,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p009.txt
per089842_1909_02727,10,ok,17249,31c5b4a1de8e955c91cd2fa3fe3469f07c51e94c79c7dd33b8f40dd00349a21c,37e81128251bf0f9047c1c7cf725dbf10a653b0a549955efcc1b6b225328db96,089842/per089842_1909_02727/p010.txt
