source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per103730_1914_00042,1,ok,23130,0659b8771e1f58c57d8dba1eb4e0b061b525f4e7d9c40385a155c84cfd023d1e,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p001.txt
per103730_1914_00042,2,ok,22973,f7ab763c9c1c53c0a01ae0102258dceed7e4e4ae238adbfc03b8c1194bf1c018,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p002.txt
per103730_1914_00042,3,ok,16825,7385b9c8ad2bb2c808ba928c7e6efd9ba01c5e9236979f591d9c61dacc1cd820,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p003.txt
per103730_1914_00042,4,ok,32332,2d42b7e0d814640bc66045351b10f859618749130d82d6766240dd025a273be8,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p004.txt
per103730_1914_00042,5,ok,37147,937507caccaada56a66b5dbe24103ba9873d91737eb9ce10293d72a49ef99598,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p005.txt
per103730_1914_00042,6,ok,32905,3bd9903740863b7424db001a47b646ca4bb903cbd50f882c5735e6d3c900197f,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p006.txt
per103730_1914_00042,7,ok,35428,726dc3def03a3222c06a6e0426276ce80b148ee75ef479fa78bb5742216a71e3,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p007.txt
per103730_1914_00042,8,ok,47680,6d364ccdf1b8b7b8331aaaf1432612ea1ce2c28373048d4c50f186bd5fad3c0f,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p008.txt
per103730_1914_00042,9,ok,42645,80b311186c97060d663163a90b712adb0dd4db7675c3fccca0690e9b9599cbb7,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p009.txt
per103730_1914_00042,10,ok,46168,fe12e036dcaefc0c3b1d6690ea29834bb71bde57677a5007dd09a3cdeb2f3d0e,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p010.txt
per103730_1914_00042,11,ok,32874,37d778c4a5d56bde945b54d37f757de6907c944c9462c80e4dc55e776d985e8a,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p011.txt
per103730_1914_00042,12,ok,35104,2af49708a463a8404f75a2ed58f1f47c03112481f2cfe1161685858ef8989bf6,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p012.txt
per103730_1914_00042,13,ok,33692,6107bd98126768fad1616a43c280faa48c9435a171e387da549e976a1c4806bb,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p013.txt
per103730_1914_00042,14,ok,27841,2ffd9b02b72e4eddc42dfe148d69de2318f13691a95bb973a3d1de3f1b9ae032,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p014.txt
per103730_1914_00042,15,ok,15602,06847d849d1a4c03670aabcc6eacf4fcfe9e9e0b09d0325f54b1e6b82df4e834,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p015.txt
per103730_1914_00042,16,ok,15097,19f2a2969761fdbe3ca2ed9cd2b8ffc123f840787a11859437cb33a1bbefdf7c,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,103730/per103730_1914_00042/p016.txt
per103730_1914_00049,1,ok,28159,05ef77dc160d55696e317b9f25cf8336fac2483655feacadf58bc3d27af2c655,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p001.txt
per103730_1914_00049,2,ok,23382,c09f437e51b7b98e152b99fce6f462ea7a6a29a28250fd7cd9aa1b76b3dc4651,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p002.txt
per103730_1914_00049,3,ok,23505,44913f465e3d92fdec10bfbbaf1f1d814ac9d0ce1a02081e61a72a2bc7dcbeb5,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p003.txt
per103730_1914_00049,4,ok,18678,dee72b991d4eb5de8e7c38b32e679ddc951f220fec30dd066297f9e1a55ca205,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p004.txt
per103730_1914_00049,5,ok,37186,35547608ff5999725b1543b249f54604b4ef597bcf6cfdb0df4ce1f4c02a7f82,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p005.txt
per103730_1914_00049,6,ok,42985,00048ae972daee9dd49c80f4d6e6650f19494cc6ac5803bad6221f81fdd3a594,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p006.txt
per103730_1914_00049,7,ok,36664,cf53fb9f6af23359e3c1834d0677d6b6f4c0653f1085aab2bbde4f7176737d1e,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p007.txt
per103730_1914_00049,8,ok,41499,ecfbebe7c2074dd14539ada3bb15cf6a0029a5990eee130785da4107e4b5ef46,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p008.txt
per103730_1914_00049,9,ok,34300,04dacea44c688b2b49913ab0ea346f4ec1ddc7cef101d28579530685527f9a51,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p009.txt
per103730_1914_00049,10,ok,29764,dcc2c4e94ec62d05a4252f61ed7e6afe2fe4ad2a5657e6319f829327ebbc160c,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p010.txt
per103730_1914_00049,11,ok,35307,3b6888701314d97dd9956decb8739b06a03c33a51436a3d8c573e9f4647d4cc3,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p011.txt
per103730_1914_00049,12,ok,21109,42d6b38e8bd934ae8f61c59c41771abb0928db1129ffbc72b1c465e31757286e,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p012.txt
per103730_1914_00049,13,ok,25307,9baeeba4195f1a2bcee002222d8e31066f6d1d421b59f79c64651450fa5ac4d6,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p013.txt
per103730_1914_00049,14,ok,21024,a0d99d39fe6e7e23671337ba63d028a19c410d2f9dac9cff5dcea24f41458835,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,103730/per103730_1914_00049/p014.txt
per103730_1914_00056,1,ok,22283,56e458c5fc66eee152a851cc467b126e9bca449ed91ecf2d600beacf033703ba,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p001.txt
per103730_1914_00056,2,ok,28452,4108df5fa1c5f963213a94cd1eae553a57cf1e5954d3bfcbded5df370ed3ab57,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p002.txt
per103730_1914_00056,3,ok,21657,e7b5e6fd20e7af40df54cf07845cee8f58e3dad3ab960e6f5a3014000bd946f0,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p003.txt
per103730_1914_00056,4,ok,26700,6a70ca1399a7c3f40de5a59b64bee0c1ea2971b83e49cdf04dc3be325dfc53fa,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p004.txt
per103730_1914_00056,5,ok,34431,f44d831350e83b91ae988411778d4dc56bdb291f7a195c2630f28e2d2b9bbc83,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p005.txt
per103730_1914_00056,6,ok,39788,18ba6381c3f25c2403061bf7759d7c4c1ac8bac453688b78913dff94b0d3108a,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p006.txt
per103730_1914_00056,7,ok,41407,19cd88c653a4154f9ec0daa79438d2210627e3c34e999410b5b77bfefaa3c7ed,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p007.txt
per103730_1914_00056,8,ok,42501,264faab511e303643a55f93425e492df246324d4c22e6515197623498c63c91b,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p008.txt
per103730_1914_00056,9,ok,35032,378e315140c7f510e985b30005085fb4c03daad831474364315c7cc1e6e0626b,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p009.txt
per103730_1914_00056,10,ok,40268,1e6b9349e48e788a83a25fd0b2ed2e4841f7658bf9ca3d1589515a1b66f7aceb,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p010.txt
per103730_1914_00056,11,ok,35514,de8e256fc7e67e5d18b16d3841b9248737675b3b6330bf090466c2943c264079,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p011.txt
per103730_1914_00056,12,ok,28051,fc644ee3edb815b360c7c35555cd7bb5f274a4b546535fd14f6aac0e71ffc1eb,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p012.txt
per103730_1914_00056,13,ok,14481,5b0508f1a89b81151ff6622b4a709f20b48da183c69d1c0db5dffaa2aaa4dd31,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p013.txt
per103730_1914_00056,14,ok,17978,a041c80d3679e9e33e456aaef73578e5e999ff9d71b418d195c6821df0cc7dc2,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,103730/per103730_1914_00056/p014.txt
per103730_1914_00059,1,ok,30276,91f1e10dd037b34e287ff438767c33e5c6bed62165e24447d669e510bc6d451b,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p001.txt
per103730_1914_00059,2,ok,33471,96be44a1b8e48281f7f1048347558d536d48f036ca7bfb8afcf65473a04dea4b,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p002.txt
per103730_1914_00059,3,ok,32801,09549443f34f2025260c36b510c9cbf1893e2f7ae401a07822fbd4112ca26d6a,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p003.txt
per103730_1914_00059,4,ok,24426,9e2f5360dae262952a5c8a72d5b607aef9d27060fc258034ec5b7d582f956651,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p004.txt
per103730_1914_00059,5,ok,39219,0ff21061e3a0db8be1f8087abf7528dbea6e845a3a3db70449973562388ef59d,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p005.txt
per103730_1914_00059,6,ok,33776,ae599a1a2932f380a0fb47a2ddef2df525ced11d0dd1b9a61b00a20620d26115,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,103730/per103730_1914_00059/p006.txt
