source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per103730_1907_00002,1,ok,45965,200623de40466dfd55c45660d72a952b8a298ab424c7a9c0d6d26e2593d53d3e,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p001.txt
per103730_1907_00002,2,ok,47501,5d3b4f08928a56db57f38c5213046b0222ec724589f9af8eabb627ccfa2f8cca,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p002.txt
per103730_1907_00002,3,ok,54769,85f9a50baa03c2241e7e7826f2e0a2f7d1a1b4390675fa15990de20354a69041,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p003.txt
per103730_1907_00002,4,ok,58695,de9acecf042f1e7eaaea400de500cec8e8220cfd507cc133db0ce72c1faec19b,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p004.txt
per103730_1907_00002,5,ok,55693,6ab15f7ec410b99e4e3a8e02193fae8d2a7d0c8e286f1a51a519e2b842aa7a71,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p005.txt
per103730_1907_00002,6,ok,26699,363eb15de8202ee2559b7e5dba4ee37f0aaeded578a9ef4dafdc2aa21305d540,9fc63bf88cea125b97baa54cb17cac17de76f52b278e12306145650fcd4c423a,103730/per103730_1907_00002/p006.txt
per103730_1907_00003,1,ok,37834,f6fba13a38b31f6a8f0d6901e737c608f59787b82d10003b153725e2ae8d70ad,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p001.txt
per103730_1907_00003,2,ok,47058,2a0453459a107108ec0a8877743646e16e4f49d6c3b832f6c7cef9d7a505aac3,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p002.txt
per103730_1907_00003,3,ok,57494,4c054a9994fa075f9edcb2197af31e1b72eceaa4c7aba98c39a907e7826cb681,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p003.txt
per103730_1907_00003,4,ok,57768,78e4d5d5a7d85e9c8886d4614d136a8e5f277cb535f3154552e76af2c1299b44,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p004.txt
per103730_1907_00003,5,ok,49217,d9c319b8266149a08da40038931d7b095b4ce2a09ec797c397c283493cc6a2cf,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p005.txt
per103730_1907_00003,6,ok,22800,7e977a501475b5c37ac0439afac2d23ee8c1d5a905a4d08b40d95cb56ca684cb,7cc247cce7c97e180503423d13fd27344ef88937119e032ed373adb868d6f0d5,103730/per103730_1907_00003/p006.txt
per103730_1907_00004,1,ok,40007,b95a509d7ef653e38fba5487014a42b02bdf432fa2efb86a82bea54f33edca8d,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p001.txt
per103730_1907_00004,2,ok,39068,27fd7867851c8ca3763cd26039084d675cea408aa9c062a7d330a9c0ae76756b,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p002.txt
per103730_1907_00004,3,ok,53214,91252bdd25e7ecc0611ca96118e4b8f10ce8cdc41877d88d05f08bb36169464b,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p003.txt
per103730_1907_00004,4,ok,54674,c246e6ebf3a46f231a8fcc824ea901ec5b37ea7dd449765bf34a74a93ba30967,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p004.txt
per103730_1907_00004,5,ok,50920,4bc5e4a24bbee51e22773dcbbd3a8a0cda60ade85fe251f7f6bf014a3f6b73f9,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p005.txt
per103730_1907_00004,6,ok,23189,55a064802050d5c1cbba8357312c7d964c652b1e02a7ec2f0282f350402bd1aa,3c0025dc376eda3258ba551f3dc68c887a404c3740473d4c3a8b055b45639f1b,103730/per103730_1907_00004/p006.txt
per103730_1907_00005,1,ok,37630,28e260f608c8d3f32479d53ff31524b8d8de9220f557e9e21b68d8766bfb5418,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p001.txt
per103730_1907_00005,2,ok,47218,2ca2f392e19b2e53985ce45d2a88a1119f7bd5d22b2a664c0eef70ae84605916,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p002.txt
per103730_1907_00005,3,ok,55125,e22bbf20b387e974dad1811dd127cd256dbea92a6026f7b9f84a257abf612b35,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p003.txt
per103730_1907_00005,4,ok,53767,d0275ffb54ca603c182b6a7230a7faf83171cace6476d252012ad5a94610fab4,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p004.txt
per103730_1907_00005,5,ok,43354,91420cba0a98f6e9c3dd0b68049f1bafd314ff6289109a126164fb17acb43a51,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p005.txt
per103730_1907_00005,6,ok,19972,06f3893cb15896535b42f3ac92771f5c93258789db6431f68a9c707fce057ede,396fe1c02e9340ab9876a8a2c32a44bb63a271548c7556ee05e8c64b5657dc26,103730/per103730_1907_00005/p006.txt
per103730_1907_00006,1,ok,15469,4be4247a2162d30903581f23d0fe43246b01c10b15fa4fa4a5cc8ab6b5e98c36,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p001.txt
per103730_1907_00006,2,ok,21706,d20fd786d34c08599c84316e317efcf879b9cb44d7b9d567a9210762a61b46a2,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p002.txt
per103730_1907_00006,3,ok,25017,5cabbd20630b515de9cd514239b378ff018bdee78e595657d0e52e681ed81d30,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p003.txt
per103730_1907_00006,4,ok,17915,cddb456fd4632e217fd278f4aba9423e453bda318d3b1625dc0cb0261d9eff9d,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p004.txt
per103730_1907_00006,5,ok,54269,e6428f3ed37545563c4ba7c337bc2f71442c0f03ef65ce5efa78bc772a1e9051,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p005.txt
per103730_1907_00006,6,ok,51960,a04726b0f7c97c824c929b1898367537b4a0bd98608fedfa352f3b93484244dd,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p006.txt
per103730_1907_00006,7,ok,55325,881cdeddd998ba4cf5100cc7e6b9d7e7051864ce0058608e08b99d9ac5d3eefe,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p007.txt
per103730_1907_00006,8,ok,51351,24beddad7d8cda392dbc487ba215f6c1ed11f3a19476115d977aea3a99bff932,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p008.txt
per103730_1907_00006,9,ok,27776,300f24f65d94ffdf7fcc524df170b1824a5a772d8d1cdfed6b41ae3e16c1bf8c,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p009.txt
per103730_1907_00006,10,ok,17311,b5738e291e4984f4a483fa8fa694a0b91c1b5219b6a60ca1888352926a5d26a1,e7daeb2a5eb3b09755e7c8d4a9bee071ce125dfcce6fa0cfb46cd4d22c4a1143,103730/per103730_1907_00006/p010.txt
per103730_1907_00007,1,ok,35891,60c7740194daa9e1d008b656677a80bf221f0c5e27abbd0fe48bfd42a4215d0e,9d515694d728b8ee5ba9bdc1c3b71dacb340ec4009009aab6daa0916e9e4f60c,103730/per103730_1907_00007/p001.txt
per103730_1907_00007,2,ok,51447,8ab8de4fd69ded8e4f06264fe39b9eddd691c730065d61d1602fea9809b9eb72,9d515694d728b8ee5ba9bdc1c3b71dacb340ec4009009aab6daa0916e9e4f60c,103730/per103730_1907_00007/p002.txt
per103730_1907_00007,3,ok,57868,115a346fd37d983eb840deccc3a619a00292afae9333963834ae9809a8b70182,9d515694d728b8ee5ba9bdc1c3b71dacb340ec4009009aab6daa0916e9e4f60c,103730/per103730_1907_00007/p003.txt
per103730_1907_00007,4,ok,54249,f68e9185f51df20cae118280eb021132dc238c307b185b7d43b56c047767523d,9d515694d728b8ee5ba9bdc1c3b71dacb340ec4009009aab6daa0916e9e4f60c,103730/per103730_1907_00007/p004.txt
per103730_1907_00007,5,ok,49178,9c8f3b5a38dc15c3723f702f89d9f62d03516c72ebce3a3ef854aa49b02c120a,9d515694d728b8ee5ba9bdc1c3b71dacb340ec4009009aab6daa0916e9e4f60c,103730/per103730_1907_00007/p005.txt
