source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per090972_1909_16309,1,ok,34413,58f8612f7e32781b9f8fce05af18e8908f1b1236f1ab4d03a0d1d9281723168d,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p001.txt
per090972_1909_16309,2,ok,32391,1bf7cde23968b457b33b7dd5b96b29c008276807f5122f5c7ab194b7236a34d1,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p002.txt
per090972_1909_16309,3,ok,46647,67b554e252e19bb2b55c6fe61ff0ee63adf0b29e6cd6c4662350dee147973cc9,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p003.txt
per090972_1909_16309,4,ok,47588,af399d25321f0d56f9cc8fbbcc9df41e106b5d8c05577f97ba6c70a856a2e746,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p004.txt
per090972_1909_16309,5,ok,38737,3cf2eb01eec2a6ded0c2891a09daff20073b54d185e75d8e9767ae53baefe2d3,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p005.txt
per090972_1909_16309,6,ok,21346,62eedbf5afd65085491dccace1d1928457d4ef0e3243a8e8084ee85458ffdee8,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p006.txt
per090972_1909_16309,7,ok,11345,3387263dcaeb9744371bedb25e7c6c31a59b51cdc5d140c65fe814bb9b5fa25b,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p007.txt
per090972_1909_16309,8,ok,26560,43ee9f3ae9a767874fe344f526344bc07e49af7b5b51725ffbd12ab0a063b86c,97a564fb2d687a8990f1987a0dd258c455b6b72c9d5035c0e6f3c81dad08a662,090972/per090972_1909_16309/p008.txt
per090972_1909_16310,1,ok,28723,28783605e179914e08197baaf7c04e4c81489f0f0407f8861f8c24db0e74c679,83741c2ad4cabc60ff2bc8aad9b7c0e78cf635b227998dc8704fa05a1436f1ff,090972/per090972_1909_16310/p001.txt
per090972_1909_16310,2,ok,46348,5b05495f39e81d17ac76633204672899ed1a0ac3109d0b33e1877b91096e1b57,83741c2ad4cabc60ff2bc8aad9b7c0e78cf635b227998dc8704fa05a1436f1ff,090972/per090972_1909_16310/p002.txt
