source_identifier,page_number,result_status,char_count,text_sha256,source_pdf_sha256,text_relpath
per178691_1911_09584,1,ok,19141,dd336198e1f63b38eaaabea6bcb7557aa8539394e159fd55f737e44957dbf386,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p001.txt
per178691_1911_09584,2,ok,42050,1445f81a53a047f3931d79b149e602dcf3c879d5d00f8ec077efa67d79e709f6,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p002.txt
per178691_1911_09584,3,ok,48008,2e49c42793e721d2ad229de85bf91ebd541c44abe745c82b3b938ad301968b43,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p003.txt
per178691_1911_09584,4,ok,34860,ce52eb1cf3eed92bc6c1d6323dc6b5ad1be5c5a92c0f91792a0075e842e25f2d,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p004.txt
per178691_1911_09584,5,ok,43960,125a1c5878be49b3af600744ad7ec3364c9f607f6dc7d087babcd1a938fdb6ea,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p005.txt
per178691_1911_09584,6,ok,51182,8bd8b08f7591c9a9efd57294d836818ec414d6c047fc4b4cc6be2578a75ab0cf,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p006.txt
per178691_1911_09584,7,ok,45737,1259e18f4d5b28dc1c42f286d9b1f9651dfbb82000f195d33cd2d79399ec9c88,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p007.txt
per178691_1911_09584,8,ok,47870,c7d12027eb24e6533b02f836417fe6130fc63175040df70cc54c5cefb36c8538,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p008.txt
per178691_1911_09584,9,ok,32697,c5b848b5b727c9bbcb72757ac0d0b23b31e1f183fe464d14894c92ce683ab982,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p009.txt
per178691_1911_09584,10,ok,32069,0af6053bc1efd643b78437915088dd64cc8e625f758004c6936a9836d1d4230a,05b4c44249c43cf610e0cbe57b75dafd01bdfdc61d6204e416f865b9cad58883,178691/per178691_1911_09584/p010.txt
