numero,status,http_status,pdf_sha256,byte_count,page_count,quando
1,ausente,404,,,,2026-07-17T21:53:30+00:00
2,ausente,404,,,,2026-07-17T21:53:30+00:00
3,ausente,404,,,,2026-07-17T21:53:30+00:00
4,ausente,404,,,,2026-07-17T21:53:30+00:00
5,ausente,404,,,,2026-07-17T21:53:30+00:00
6,ausente,404,,,,2026-07-17T21:53:30+00:00
1998,ausente,404,,,,2026-07-17T21:53:34+00:00
1999,ok,200,bc9b80d72d0dc21c845f0bb56fd840c79e1cb2364867a6a18e1648de83504010,11644895,14,2026-07-17T21:53:58+00:00
2000,ok,200,81ced5fbd18c656f03f65a40daf5aa5b90c17c1e53a071120f5c531b6f550a36,7837609,8,2026-07-17T21:54:03+00:00
2001,ok,200,be8aacd2e01adf22af670ce8e5092130b2dc285b3b604cbe7e72e73a34fc3e9d,5448859,6,2026-07-17T21:54:08+00:00
2002,ok,200,03cbf3320f0cf468a42230604b16096775a51197869cfb07f6a8016d9af74968,7661611,8,2026-07-17T21:54:14+00:00
2003,ok,200,f8325a92e8f5c69eef104e8ad673dc4cd6228b5ab417c7037af85ba9ace652a3,11466942,12,2026-07-17T21:54:20+00:00
2004,ok,200,31a30a550e6f60e29180e60e28f7a19cbf3f9b4dc1177664e024226628f2192d,6266176,6,2026-07-17T21:54:25+00:00
2005,ok,200,6b3ef096f5491ea63ee3903a532bd945d6bd80332f2a42a7358e82d3350afb13,6462373,6,2026-07-17T21:54:30+00:00
2006,ok,200,f1a335d99af227331b9b222f572de999ac6475456821be38d2a9357faaaadadd,8875855,8,2026-07-17T21:54:36+00:00
2007,ok,200,f34d5a76177ae6a33dbe9586ad84ae9d512ff0bb713e15ba521ec2d408e02b99,6353889,6,2026-07-17T21:54:41+00:00
2008,ok,200,67ce61a3553a250d25b8dae789d8962a97b82917a119c34a790fe47efe800495,6231131,6,2026-07-17T21:54:46+00:00
2009,ok,200,30eaab5f037458274027822cf09cbdd8084120375c311f1c55e027de3b3f8fba,5416969,6,2026-07-17T21:54:51+00:00
2010,ok,200,a8f9914873e45e21dee6223708d2b4ace2621aac2f2e9b07297e54bfa90c4457,3777775,4,2026-07-17T21:54:56+00:00
2011,ok,200,097453544aeaffa3fd18a6e58aa54f4efa09056d4ca9cca5745b5c89220b7402,5335655,6,2026-07-17T21:55:01+00:00
2012,ok,200,4c9337e941fb876bf52350f09a375825572b34f6056a0a5509e928a20883c930,5953373,6,2026-07-17T21:55:05+00:00
2013,ok,200,80d59ccfc921e4cce52622b4e18bfecf2b3febd7dac6dbf3ae9b358ecf60cb3c,5872285,6,2026-07-17T21:55:10+00:00
