numero,status,http_status,pdf_sha256,byte_count,page_count,quando
1,ausente,404,,,,2026-07-17T18:47:13+00:00
2,ausente,404,,,,2026-07-17T18:47:13+00:00
3,ausente,404,,,,2026-07-17T18:47:13+00:00
4,ausente,404,,,,2026-07-17T18:47:13+00:00
5,ausente,404,,,,2026-07-17T18:47:13+00:00
6,ausente,404,,,,2026-07-17T18:47:13+00:00
9948,ok,200,6123e0c5f230ada62a4da20d2bc6fe796298313c7e99fe872a1e467ef4d2f94a,10360478,12,2026-07-17T18:47:18+00:00
9949,ok,200,4436d35469eb19c4ce46f904c30ff83252cb4842291ffa09857c12819f4129d7,6646989,8,2026-07-17T18:47:23+00:00
9950,ok,200,d3d30d4a66d8a27137805e6080fbc439baf5241abe897d48f11e086d4991e7b6,10822768,12,2026-07-17T18:47:28+00:00
9951,ok,200,40a42744abe8a3790846116e5ca0ac6ebf9a87e811c98a5935713d6d9dbf2ad1,10530726,12,2026-07-17T18:47:46+00:00
9952,ok,200,b9897f34e0a983a340c4b9de8035eabdc607f21a87a2b729452b49359b84e658,10673746,12,2026-07-17T18:47:51+00:00
9953,ok,200,17e0a145081d9118e938caf7ad6f1a2b273a575f81ced2189538b7fd25ec6697,14232618,16,2026-07-17T18:47:56+00:00
9954,ok,200,9c5c3b6c394496136f38afc7b51648d315decae3aa350b28a774584cb98940b8,8968984,12,2026-07-17T18:48:21+00:00
9955,ok,200,b50fe75d69ce384f14a082e71421826f7c5c0c5c7ab7233636d81dfb19f2b31a,6038129,8,2026-07-17T18:48:26+00:00
9956,ok,200,904f3526fa8188b7a9850b8f6eabc0ee89bc7086d89c24cadca02d724b7f56d4,11469994,14,2026-07-17T18:48:31+00:00
9957,ok,200,8931184ff63634217490416ebe76dd68201d79c2d7eb4525f85e238bfe310d72,15872094,16,2026-07-17T18:48:38+00:00
9958,ok,200,56fb1dce80023992a9fdd247ba2883977c3215614316af5ef0d9f64471f9c8ba,11360456,12,2026-07-17T18:48:43+00:00
9959,ok,200,e5c5ab89ec72a9ad8db8df4a8d4cc4ac8eebb0f16cb1577f91c0e2c31f2839e3,11402826,12,2026-07-17T18:48:49+00:00
9960,ok,200,54ea622f8e2bbdcba8ee538b718f2482eef997c2bc57ed103d246878c87f0e06,15403243,16,2026-07-17T18:48:54+00:00
9961,ok,200,7871bfa4f29a08d91f1eb5f699d3345e2ae8cea9895a9341673b60f8366b8cf1,14062791,16,2026-07-17T18:48:59+00:00
9962,ok,200,3cb600c9dfb9a1ed257026f30170ab1af9a841f50e1a219f217ff38040757546,9501796,10,2026-07-17T18:49:04+00:00
9963,ok,200,00fd64f00945f943e99d61e3e9a06f74256ca0aa1a907a4749208fe043bdadce,15368835,16,2026-07-17T18:49:10+00:00
9964,ok,200,9192ca044d909a171324fa0c479bdf1477e29722468c0fb989c442a9932c32a4,15468923,16,2026-07-17T18:49:16+00:00
9965,ok,200,c628671500aa4ca33c2b1f525d4d20d20261747e10c3e9062bf7b5b41080e068,15889719,16,2026-07-17T18:49:22+00:00
9966,ok,200,b4c5dca2c49ea4a0e3b9f6acfd6120344f172b611a4c2c99fea687aa500799e5,15969046,16,2026-07-17T18:49:27+00:00
9967,ok,200,ec2cd7dd1f946ac215ef37a44fad65a54b1f0734c40b52b299f548693be366e2,11334556,12,2026-07-17T18:49:32+00:00
9968,ok,200,56226730dc00e05bb43f041cd2225f0302e3565f78ec3a7ad37947dcaf0b5f6f,15796376,16,2026-07-17T18:49:38+00:00
9969,ok,200,8a44d81f3a251881c9910246bea1d5573ec07f320215bc1e6ca749b9242357b9,11791162,12,2026-07-17T18:49:43+00:00
9970,ok,200,323fc21d9ce3cf0a9483330793b9e17f56e6aefd0fcc1a7b077440d97347deb4,15116698,16,2026-07-17T18:49:49+00:00
9971,ok,200,075df21d3df8e22581e28e05b1b096f80b0fe7404fe6e8cebac936b75719f2ca,11820319,12,2026-07-17T18:49:55+00:00
9972,ok,200,ac787c4668abace65e55ee728251eb738a76bca477323b3b0c668f36b35361ff,14798372,16,2026-07-17T18:50:01+00:00
9973,ok,200,b16b33e6f7286e0928634d01cb38abfec51ed6eda1f410ac472d35b180c9a833,15987505,16,2026-07-17T18:50:07+00:00
9974,ok,200,7e47ef9acb7c234c98ec8f0479375fb05fc2a388a471c94a64138a4d34ace63a,11951087,12,2026-07-17T18:50:12+00:00
9975,ok,200,9f1d44d43eff717eaefbc34351ac528cc1c90f06ce7e8f84546e140a6f4209ab,15257653,16,2026-07-17T18:50:17+00:00
9976,ok,200,494aa6cea1fd6a58fcd6fa8b26558b8b97ee4f4d94f33a30af39579fcb8b93e4,11491103,12,2026-07-17T18:50:23+00:00
9977,ok,200,16d1a52ec63670fbeed30012d85cff372aafb24980d488a90089f18a52271a2d,10476720,12,2026-07-17T18:50:28+00:00
9978,ok,200,61719b9730ef0a0e7a5f7333388da1f7563ea41d94f457afa63731995995a79b,15237253,16,2026-07-17T18:50:34+00:00
9979,ok,200,98aef0eaefe60504f705ae82f6f51f4380a9cc7a5518210f604730eea00ec073,11662832,12,2026-07-17T18:50:40+00:00
9980,ok,200,0fa595d83010dd68644c15dd973dd3aa6b85eeb591079d444813d5ed7649e930,16428483,16,2026-07-17T18:50:45+00:00
9981,ok,200,bb6c5ee5926980c16ebc80f2ccaceea2751ea350bcab959fe4223e22a7105446,11385306,12,2026-07-17T18:50:50+00:00
9982,ok,200,6aac587379ef3d1e6bdad3b70fc4ad004794720d7e67c01d52e0590e514c9dd5,15088274,16,2026-07-17T18:50:56+00:00
9983,ok,200,613ce182df0d573e92d0493493d50fda3950661027f8b05d2ceb23b68136b15a,9555558,10,2026-07-17T18:51:01+00:00
9984,ok,200,07297bab5303dca8f87f44bb5a2d696a9693381fc972657133fabfa58d003b59,10816926,12,2026-07-17T18:51:06+00:00
9985,ok,200,9dfe0f553f9e46a34abb4a383efebd3eecec5239ce2f60511edc1c6ba9336a81,15261854,16,2026-07-17T18:51:11+00:00
9986,ok,200,d07f36da3dcf21ad493be7b30cdf2b7454895fb02e629da350504b353617f452,11598602,12,2026-07-17T18:51:16+00:00
9987,ok,200,e7d93028d7b2217886d16c9915841f7e955e5d99298a1e111b57d3194da34d15,11124981,12,2026-07-17T18:51:22+00:00
9988,ok,200,7486cb7ea255aa7839d49e213163631d8479420dc411e78280cff39e22f0fcc8,12186742,12,2026-07-17T18:51:28+00:00
9989,ok,200,76fea49f5dc2d02a207cc1705853f997d5b6da70b648f7869365ba85e70e2f6b,16292570,16,2026-07-17T18:51:34+00:00
9990,ok,200,45f89de8ac5f40175aa825eeab6180a566b26f6fe76a21bcaa1cd7640661cb68,12238335,12,2026-07-17T18:51:40+00:00
9991,ok,200,d26b364adb68d48c5110f0ec22ca536d662019916de2315d7ed5f23ae2b9a3ce,11674792,12,2026-07-17T18:51:48+00:00
9992,ok,200,f69d51cc0cdcaed3e08a86901905b98143846805bd34a83879e75947af96d36a,11474260,12,2026-07-17T18:51:53+00:00
9993,ok,200,d2d8e891673b1174e2809c094cc2a85892c0761f5f836d4aa6c4b9b644e7a97b,14685425,16,2026-07-17T18:51:58+00:00
9994,ok,200,3882f26107d0e98ba5cb912b9ddebe3d57b79cad351b29ea05c78d911affe5b8,15789970,16,2026-07-17T18:52:05+00:00
9995,ok,200,c945675ef006457ba31ec8fc820e9115cf9ff00f19a384ab672530ab602ae5d8,14956650,16,2026-07-17T18:52:11+00:00
9996,ok,200,76e00990284429d1ddc5656520c57ffa6dab68d91c3b4ad9f8710c70530fb0a1,15821008,16,2026-07-17T18:52:16+00:00
9997,ok,200,e1957a3589c09f265c625395803d2afa3ecee730ec0106b902b93fea71ac0f3b,9280803,10,2026-07-17T18:52:22+00:00
9998,ok,200,4cb5cdb5076a1e8143c4af9e9cf1c63780f47b4393f7712be359fbe2b30aad81,11854003,12,2026-07-17T18:52:27+00:00
9999,ok,200,eb591ec01c07c3664340a2dabb23a87cf8dd41f280b7487f45a39b5ff505eb09,16554981,16,2026-07-17T18:52:33+00:00
10000,ok,200,04e6334f94882b1269f1e14c573aea935f2276fe4e2c6cb0e35aa4c65492aa87,10701123,12,2026-07-17T18:52:38+00:00
10001,ok,200,f693b1a8cd46ed909ffc3479805b558d7c106d6e178345035d7453c2405d9706,14900844,16,2026-07-17T18:52:43+00:00
10002,ok,200,8b2dc71c6c6f56039a860df61faf6a59bc203d2c14d099a71429a667650b6574,16384511,16,2026-07-17T18:52:49+00:00
10003,ok,200,8577a6c93d6818a4b5fbce74c463fbe2023ed689be2760c9bc3ddcf669332f3e,11634957,12,2026-07-17T18:52:54+00:00
10004,ok,200,615cb150e4b8e69ce4b6174afced5839760a8250be6f8c00c866716b90fbf3ef,9781051,10,2026-07-17T18:52:59+00:00
10005,ok,200,c435b84f37916f99cc338c93b7936c6a8b285738d9621a22a95cc1522d0222a3,15578503,16,2026-07-17T18:53:05+00:00
10006,ok,200,b9bebb2efe65c3727d4f3fac128e52758a32ae5d6d6d7664dfbb7b0c30eae792,11468414,12,2026-07-17T18:53:10+00:00
10007,ok,200,7a176fa0c3e51dbfff0e62a0c63a0db9b586f96907c86c3f768980fdbe33eba9,15741497,16,2026-07-17T18:53:15+00:00
10008,ok,200,d6b6aca1a573d3b59ae9e06dbfdc0064e9c50d7cf80d55ffda88172613b530da,11586075,12,2026-07-17T18:53:20+00:00
10009,ok,200,d836c2f00894a577838e1f53233feb069e1b5cd304b6f7a334911f346fac2309,14097496,14,2026-07-17T18:53:25+00:00
10010,ok,200,eaa034aa9cddeffbe1b6eb9b1613a5211c1b36221e2b14eac3fad97ccca32ff7,15397226,16,2026-07-17T18:53:31+00:00
10011,ok,200,69d176fa66952e937fc579b4da8c14e0b2aa5b339534ffe19fd93bb3dedc1265,11387973,12,2026-07-17T18:53:37+00:00
10012,ok,200,911a2c3f96f244fa9fcf6d565c7173fba1539b3fef68b57692d45764d46ca749,15693305,16,2026-07-17T18:53:42+00:00
10013,ok,200,a9dd4526a09e529c49ba5275d50cedc45e8928308597c25e39f2470d86256f27,12176042,12,2026-07-17T18:53:48+00:00
10014,ok,200,8e1c091e6b51309d564c0688afaa487e35cf2138c1ebd77e4742d980e3869eda,17009302,16,2026-07-17T18:53:53+00:00
10015,ok,200,284356e13bc620253ea937ab9eeba2dfdf91f39e5a7fe5dc22af97702f7ce56c,12408037,12,2026-07-17T18:53:58+00:00
10016,ok,200,02152b2887e99f3f9ae5483ad8a8777c5c04653741d29b29187b7703892dd417,15463193,16,2026-07-17T18:54:04+00:00
10017,ok,200,4423300dd8688521a83cb81ad6cc5fed1f6cae237758e5e479fe855e81c7db3b,15905765,16,2026-07-17T18:54:10+00:00
10018,ok,200,682b498aa615c6b74fccb396b6e3213e3b0d7c08877717bebb1291609d80f772,9637184,10,2026-07-17T18:54:14+00:00
10019,ok,200,038d9f312e49d739fa7bce1cf11c7dd4dd687e60daa208b6f454daeb92b696b0,11689823,12,2026-07-17T18:54:20+00:00
10020,ok,200,e5eace0a20d84ea61cced4e5401e03991c5f73ecd0dc856327078f1f58c539fc,11874851,12,2026-07-17T18:54:25+00:00
10021,ok,200,19b754f438be3f3ce39c60fd5f5ae40c830c0618834239976ad4ea895a7c28da,15872728,16,2026-07-17T18:54:30+00:00
10022,ok,200,53d9cc65140663120b2134b8d2c7091b61291f8c7249023ba416121aa05cfc3b,16277666,16,2026-07-17T18:54:36+00:00
10023,ok,200,8b2759c120a00ab681dc52c53c7e0718f27a56ce67e0f64c73a5704b957674c4,11866874,12,2026-07-17T18:54:42+00:00
10024,ok,200,e37dd12dd69f66209e9fcccc67659c523481cab9fb4bd32c5eec364f06453fc2,15933001,16,2026-07-17T18:54:54+00:00
