numero,status,http_status,pdf_sha256,byte_count,page_count,quando
42,ok,200,14e0cb50b93166758dd42077be8c1ebb6746f18da90afacdb5c2e22b0350f7f9,14988376,16,2026-07-19T00:16:09+00:00
49,ok,200,e9bc21682599e3ab02127bb56df019756da9e075668b06e2fdc54d8e54614a1d,13659315,14,2026-07-19T00:16:16+00:00
56,ok,200,963f47fc71c3ba07fe04be359aed6593e746d6321b14dd8a6f4cf7ebee4c9234,13381172,14,2026-07-19T00:16:24+00:00
59,ok,200,d75d8191377b6e0769243b50a73c04e90205304ab6f59c3396837b085f643283,14645954,14,2026-07-19T00:16:31+00:00
60,ok,200,cefa6e4c81f10825a5fa3c8c9d1cdaa72db41339ec2c067a719ab3a6946f367e,8398164,8,2026-07-19T00:16:37+00:00
61,ausente,404,,,,2026-07-19T00:16:41+00:00
62,ok,200,bda1b44ba8d918f49b996ef5636a4f1dd9d87cd674627515cd4b8ede386c4ea9,8528037,8,2026-07-19T00:16:47+00:00
63,ok,200,e003e1502c7d93c2529aed88bdd86acc9263a7fb7783e477f8efd1c87aa14bf0,8496611,8,2026-07-19T00:16:54+00:00
64,ok,200,0a8d096a477370faaeb8175734379148e6a8bee86b330f26ca82cc50cb75f694,8888343,8,2026-07-19T00:17:01+00:00
67,ok,200,c6dd716fd133e7371eb1f9004bcf7e2e4bd3baca31c10050b8d67d3ce73d451b,8525309,8,2026-07-19T00:17:08+00:00
68,ok,200,289aa28f061df7b1964e10332153cdc80d1a2bb3967fcfc0cb489936aac4cdfd,8832966,8,2026-07-19T00:17:14+00:00
69,ok,200,e130595c1d7d5e21d66573ea95cb1df537e98028747673039edc6b72cac10347,8506393,8,2026-07-19T00:17:20+00:00
70,ok,200,2558b39e0a61782a4f12523ded9d6ecb45d1f4546dba221e59ce9ae9ca88e6d4,10444090,10,2026-07-19T00:17:27+00:00
71,ok,200,2d98b6c4014640cb9999cb4e61263aa3125e4579d8c53e15cc3c0de14600569f,8568082,8,2026-07-19T00:17:34+00:00
72,ok,200,e7fa9fd5cf444f49eef184e8c76ac80453e5f867852f65c00be0ff6a3015eee9,8367526,8,2026-07-19T00:17:39+00:00
73,ok,200,dbedfc538a8ffdbc82a576b03bf1621e2a482195db9fe0faf57bcef4047407f4,16149993,16,2026-07-19T00:17:45+00:00
74,ok,200,18cd0d5b0321d4bb4e61a3b9fa48c14972e5f9397b332c2ea40958b70e863622,8384505,8,2026-07-19T00:17:50+00:00
75,ok,200,23037756e320e862b2738367c95c757bacb86bcf198662331a2bd54ee15db783,8316967,8,2026-07-19T00:17:55+00:00
76,ok,200,87c6d0895d3784cea3af27d6ca5c0e382930d3466b8ccba2ab6c3564425d13d3,12341160,12,2026-07-19T00:18:00+00:00
77,ok,200,c9415d2d98b62e46ef8084fe9cb928361b6785b70bc464afd8e1a08608c3328e,10309225,10,2026-07-19T00:18:05+00:00
78,ok,200,17fce3b57b81a953ea5efae92711d0303a42a6e02294e991758e4fa906a5a39f,11525757,12,2026-07-19T00:18:11+00:00
79,ok,200,4bd6334886dddc7bce4b6fa65a2b3d33aac4618135612ca12aa75cb65170a6bb,10401939,10,2026-07-19T00:18:16+00:00
80,ok,200,cad0787a9a5914437f29f07dd49cd1c2d10ba90ed309952b0a6e467b80b75e19,15712635,16,2026-07-19T00:18:22+00:00
82,ok,200,d9eadc37d48175b47877a1f7756dcf13e33ec90a1479deac784999ac1fe5b03f,10121284,10,2026-07-19T00:18:27+00:00
83,ok,200,e1f776de5dd608bbd99c48fd26901e70a3c29e0752d8176f549fbe107e1a1a42,10446502,10,2026-07-19T00:18:32+00:00
84,ok,200,642d527ae3e034fb4990238a53ece8621ed948d8c99ab5e6ce650990af9b7125,9751101,10,2026-07-19T00:18:37+00:00
85,ok,200,339bedfca51e7ede08795959f528a4a9e5af76e034edc6b4633784574e4a9daa,10062482,10,2026-07-19T00:18:42+00:00
86,ok,200,ab78d600e73f7d7e8a7c7a2570506853ec70cdcef294b3becd3ca0f90bb1b575,10024692,10,2026-07-19T00:18:47+00:00
87,ok,200,a15c36b296e3a7626c81f6724e044c6dc41a4ccc249958b4bd7a2395c5c34c44,15157001,16,2026-07-19T00:18:52+00:00
88,ok,200,b48fec0c708b9917b2022dea15f4ebaee5604ae5d7f7dd3e7df3bebea25d1d26,9757468,10,2026-07-19T00:18:57+00:00
89,ok,200,6a93c7098819e7c0e43a9fa14eb2735943dd1b720aa2e062cf9b5368d1aaef62,10493335,10,2026-07-19T00:19:03+00:00
90,ok,200,413f32c276195d261bb3cad526f5a5099e2916fe38e19ccc7af327115672ebd8,10057054,10,2026-07-19T00:19:10+00:00
