ano,numero
1908,8549
1908,8550
1908,8551
1908,8552
1908,8553
1908,8554
1908,8555
1908,8556
1908,8557
1908,8558
1908,8559
1908,8560
1908,8561
1908,8562
1908,8563
1908,8564
1908,8565
1908,8566
1908,8567
1908,8568
1908,8569
1908,8570
1908,8571
1908,8572
1908,8573
1908,8574
1908,8575
1908,8576
1908,8577
1908,8579
1908,8580
1908,8581
1908,8582
1908,8583
1908,8584
1908,8585
1908,8586
1908,8587
1908,8588
1908,8589
1908,8590
1908,8591
1908,8592
1908,8593
1908,8594
1908,8595
1908,8596
1908,8597
1908,8598
1908,8599
1908,8600
1908,8601
1908,8602
1908,8603
1908,8604
1908,8605
1908,8606
1908,8607
1908,8608
1908,8609
1908,8610
1908,8611
1908,8612
1908,8613
1908,8614
1908,8615
1908,8616
1908,8617
1908,8618
1908,8619
1908,8620
1908,8621
1908,8622
1908,8623
1908,8624
1908,8625
1908,8626
1908,8627
1908,8628
1908,8629
1908,8630
1908,8631
1908,8632
1908,8633
1908,8634
1908,8635
1908,8636
1908,8637
1908,8638
1908,8639
1908,8640
1908,8641
1908,8642
1908,8643
1908,8644
1908,8645
1908,8646
1908,8647
1908,8648
1908,8649
1908,8650
1908,8651
1908,8652
1908,8653
1908,8654
1908,8655
1908,8656
1908,8657
1908,8658
1908,8659
1908,8660
1908,8661
1908,8662
1908,8663
1908,8664
1908,8665
1908,8666
1908,8667
1908,8668
1908,8669
1908,8670
1908,8671
1908,8672
1908,8673
1908,8674
1908,8675
1908,8676
1908,8677
1908,8678
1908,8679
1908,8680
1908,8681
1908,8682
1908,8683
1908,8684
1908,8685
1908,8686
1908,8687
1908,8688
1908,8689
1908,8690
1908,8691
1908,8692
1908,8693
1908,8694
1908,8695
1908,8696
1908,8697
1908,8698
1908,8699
1908,8700
1908,8701
1908,8702
1908,8703
1908,8704
1908,8705
1908,8706
1908,8707
1908,8708
1908,8709
1908,8710
1908,8711
1908,8712
1908,8713
1908,8714
1908,8715
1908,8716
1908,8717
1908,8718
1908,8719
1908,8720
1908,8721
1908,8722
1908,8723
1908,8724
1908,8725
1908,8726
1908,8727
1908,8728
1908,8729
1908,8730
1908,8731
1908,8732
1908,8733
1908,8734
1908,8735
1908,8736
1908,8737
1908,8738
1908,8739
1908,8740
1908,8741
1908,8742
1908,8743
1908,8744
1908,8745
1908,8746
1908,8747
1908,8748
1908,8749
1908,8750
1908,8751
1908,8752
1908,8753
1908,8754
1908,8755
1908,8756
1908,8757
1908,8758
1908,8759
1908,8760
1908,8761
1908,8762
1908,8763
1908,8764
1908,8765
1908,8766
1908,8767
1908,8768
1908,8769
1908,8770
1908,8771
1908,8772
1908,8773
1908,8774
1908,8775
1908,8776
1908,8777
1908,8778
1908,8779
1908,8780
1908,8781
1908,8782
1908,8783
1908,8784
1908,8785
1908,8786
1908,8787
1908,8788
1908,8789
1908,8790
1908,8791
1908,8792
1908,8793
1908,8794
1908,8795
1908,8796
1908,8797
1908,8798
1908,8799
1908,8800
1908,8801
1908,8802
1908,8803
1908,8804
1908,8805
1908,8806
1908,8807
1908,8808
1908,8809
1908,8810
1908,8811
1908,8812
1908,8813
1908,8814
1908,8815
1908,8816
1908,8817
1908,8818
1908,8819
1908,8820
1908,8821
1908,8822
1908,8823
1908,8824
1908,8825
1908,8826
1908,8827
1908,8828
1908,8829
1908,8830
1908,8831
1908,8832
1908,8833
1908,8834
1908,8835
1908,8836
1908,8837
1908,8838
1908,8839
1908,8840
1908,8841
1908,8842
1908,8843
1908,8844
1908,8845
1908,8846
1908,8847
1908,8848
1908,8849
1908,8850
1908,8851
1908,8852
1908,8853
1908,8854
1908,8855
1909,8856
1909,8857
1909,8858
1909,8859
1909,8860
1909,8861
1909,8862
1909,8863
1909,8864
1909,8865
1909,8866
1909,8867
1909,8868
1909,8869
1909,8870
1909,8871
1909,8872
1909,8873
1909,8874
1909,8875
1909,8876
1909,8877
1909,8878
1909,8879
1909,8880
1909,8881
1909,8882
1909,8883
1909,8884
1909,8885
1909,8886
1909,8887
1909,8888
1909,8889
1909,8890
1909,8891
1909,8892
1909,8893
1909,8894
1909,8895
1909,8896
1909,8897
1909,8898
1909,8899
1909,8900
1909,8901
1909,8902
1909,8903
1909,8904
1909,8905
1909,8906
1909,8907
1909,8908
1909,8909
1909,8910
1909,8911
1909,8912
1909,8913
1909,8914
1909,8915
1909,8916
1909,8917
1909,8918
1909,8919
1909,8920
1909,8921
1909,8922
1909,8923
1909,8924
1909,8925
1909,8926
1909,8927
1909,8928
1909,8929
1909,8930
1909,8931
1909,8932
1909,8933
1909,8934
1909,8935
1909,8936
1909,8937
1909,8938
1909,8939
1909,8940
1909,8941
1909,8942
1909,8943
1909,8944
1909,8945
1909,8946
1909,8947
1909,8948
1909,8949
1909,8950
1909,8951
1909,8952
1909,8953
1909,8954
1909,8955
1909,8956
1909,8957
1909,8958
1909,8959
1909,8960
1909,8961
1909,8962
1909,8963
1909,8964
1909,8965
1909,8966
1909,8967
1909,8968
1909,8969
1909,8970
1909,8971
1909,8972
1909,8973
1909,8974
1909,8975
1909,8976
1909,8977
1909,8978
1909,8979
1909,8980
1909,8981
1909,8982
1909,8983
1909,8984
1909,8985
1909,8986
1909,8987
1909,8988
1909,8989
1909,8990
1909,8991
1909,8992
1909,8993
1909,8994
1909,8995
1909,8996
1909,8997
1909,8998
1909,8999
1909,9000
1909,9001
1909,9002
1909,9003
1909,9004
1909,9005
1909,9006
1909,9007
1909,9008
1909,9009
1909,9010
1909,9011
1909,9012
1909,9013
1909,9014
1909,9015
1909,9016
1909,9017
1909,9018
1909,9019
1909,9020
1909,9021
1909,9022
1909,9023
1909,9024
1909,9025
1909,9026
1909,9027
1909,9028
1909,9029
1909,9030
1909,9031
1909,9032
1909,9033
1909,9034
1909,9035
1909,9036
1909,9037
1909,9038
1909,9039
1909,9040
1909,9041
1909,9042
1909,9043
1909,9044
1909,9045
1909,9046
1909,9047
1909,9048
1909,9049
1909,9050
1909,9051
1909,9052
1909,9053
1909,9054
1909,9055
1909,9056
1909,9057
1909,9058
1909,9059
1909,9060
1909,9061
1909,9062
1909,9063
1909,9064
1909,9065
1909,9066
1909,9067
1909,9068
1909,9069
1909,9070
1909,9071
1909,9073
1909,9074
1909,9075
1909,9076
1909,9077
1909,9078
1909,9079
1909,9080
1909,9081
1909,9082
1909,9083
1909,9084
1909,9085
1909,9086
1909,9087
1909,9088
1909,9089
1909,9090
1909,9091
1909,9092
1909,9093
1909,9094
1909,9095
1909,9096
1909,9097
1909,9098
1909,9099
1909,9100
1909,9101
1909,9102
1909,9103
1909,9104
1909,9105
1909,9106
1909,9107
1909,9108
1909,9109
1909,9110
1909,9111
1909,9112
1909,9113
1909,9114
1909,9115
1909,9116
1909,9117
1909,9118
1909,9119
1909,9120
1909,9121
1909,9122
1909,9123
1909,9124
1909,9125
1909,9126
1909,9127
1909,9128
1909,9129
1909,9130
1909,9131
1909,9132
1909,9133
1909,9134
1909,9135
1909,9136
1909,9137
1909,9138
1909,9139
1909,9140
1909,9141
1909,9142
1909,9143
1909,9144
1909,9145
1909,9146
1909,9147
1909,9148
1909,9149
1909,9150
1909,9151
1909,9152
1909,9153
1909,9154
1909,9155
1909,9156
1909,9157
1909,9158
1909,9159
1909,9160
1909,9161
1909,9162
1909,9163
1909,9164
1909,9165
1909,9166
1909,9167
1909,9168
1909,9169
1909,9170
1909,9171
1909,9172
1909,9173
1909,9174
1909,9175
1909,9176
1909,9177
1909,9178
1909,9179
1909,9180
1909,9181
1909,9182
1909,9183
1909,9184
1909,9185
1909,9186
1909,9187
1909,9188
1909,9189
1909,9190
1909,9191
1909,9192
1909,9193
1909,9194
1909,9195
1909,9196
1909,9197
1909,9198
1909,9199
1909,9200
1909,9201
1909,9202
1909,9203
1909,9204
1909,9205
1909,9206
1909,9207
1909,9208
1909,9209
1909,9210
1909,9211
1909,9212
1909,9213
1909,9214
1909,9215
1909,9216
1909,9217
1909,9218
1909,9219
1910,9220
1910,9221
1910,9222
1910,9223
1910,9224
1910,9225
1910,9226
1910,9227
1910,9228
1910,9229
1910,9230
1910,9231
1910,9232
1910,9233
1910,9234
1910,9235
1910,9236
1910,9237
1910,9238
1910,9239
1910,9240
1910,9241
1910,9242
1910,9243
1910,9244
1910,9245
1910,9246
1910,9247
1910,9248
1910,9249
1910,9250
1910,9251
1910,9252
1910,9253
1910,9254
1910,9255
1910,9256
1910,9257
1910,9258
1910,9259
1910,9260
1910,9261
1910,9262
1910,9263
1910,9264
1910,9265
1910,9266
1910,9267
1910,9268
1910,9269
1910,9270
1910,9271
1910,9272
1910,9273
1910,9274
1910,9275
1910,9276
1910,9277
1910,9278
1910,9279
1910,9280
1910,9281
1910,9282
1910,9283
1910,9284
1910,9285
1910,9286
1910,9287
1910,9288
1910,9289
1910,9290
1910,9291
1910,9292
1910,9293
1910,9294
1910,9295
1910,9296
1910,9297
1910,9298
1910,9299
1910,9300
1910,9301
1910,9302
1910,9303
1910,9304
1910,9305
1910,9306
1910,9307
1910,9308
1910,9309
1910,9310
1910,9311
1910,9312
1910,9313
1910,9314
1910,9315
1910,9316
1910,9317
1910,9318
1910,9319
1910,9320
1910,9321
1910,9322
1910,9323
1910,9324
1910,9325
1910,9326
1910,9327
1910,9328
1910,9329
1910,9330
1910,9331
1910,9332
1910,9333
1910,9334
1910,9335
1910,9336
1910,9337
1910,9338
1910,9339
1910,9340
1910,9341
1910,9342
1910,9343
1910,9344
1910,9345
1910,9346
1910,9347
1910,9348
1910,9349
1910,9350
1910,9351
1910,9352
1910,9353
1910,9354
1910,9355
1910,9356
1910,9357
1910,9358
1910,9359
1910,9360
1910,9361
1910,9362
1910,9363
1910,9364
1910,9365
1910,9366
1910,9367
1910,9368
1910,9369
1910,9370
1910,9371
1910,9372
1910,9373
1910,9374
1910,9375
1910,9376
1910,9377
1910,9378
1910,9379
1910,9380
1910,9381
1910,9382
1910,9383
1910,9384
1910,9385
1910,9386
1910,9387
1910,9388
1910,9389
1910,9390
1910,9391
1910,9392
1910,9393
1910,9394
1910,9395
1910,9396
1910,9397
1910,9398
1910,9399
1910,9400
1910,9401
1910,9402
1910,9403
1910,9404
1910,9405
1910,9406
1910,9407
1910,9408
1910,9409
1910,9410
1910,9411
1910,9412
1910,9413
1910,9414
1910,9415
1910,9416
1910,9417
1910,9418
1910,9419
1910,9420
1910,9421
1910,9422
1910,9423
1910,9424
1910,9425
1910,9426
1910,9427
1910,9428
1910,9429
1910,9430
1910,9431
1910,9432
1910,9433
1910,9434
1910,9435
1910,9436
1910,9437
1910,9438
1910,9439
1910,9440
1910,9441
1910,9442
1910,9443
1910,9444
1910,9445
1910,9446
1910,9447
1910,9448
1910,9449
1910,9450
1910,9451
1910,9452
1910,9453
1910,9454
1910,9455
1910,9456
1910,9457
1910,9458
1910,9459
1910,9460
1910,9461
1910,9462
1910,9463
1910,9464
1910,9465
1910,9466
1910,9467
1910,9468
1910,9469
1910,9470
1910,9471
1910,9472
1910,9473
1910,9474
1910,9475
1910,9476
1910,9477
1910,9478
1910,9479
1910,9480
1910,9481
1910,9482
1910,9483
1910,9484
1910,9485
1910,9486
1910,9487
1910,9488
1910,9489
1910,9490
1910,9491
1910,9492
1910,9493
1910,9494
1910,9495
1910,9496
1910,9497
1910,9498
1910,9499
1910,9500
1910,9501
1910,9502
1910,9503
1910,9504
1910,9505
1910,9506
1910,9507
1910,9508
1910,9509
1910,9510
1910,9511
1910,9512
1910,9513
1910,9514
1910,9515
1910,9516
1910,9517
1910,9518
1910,9519
1910,9520
1910,9521
1910,9522
1910,9523
1910,9524
1910,9525
1910,9526
1910,9527
1910,9528
1910,9529
1910,9530
1910,9531
1910,9532
1910,9533
1910,9534
1910,9535
1910,9536
1910,9537
1910,9538
1910,9539
1910,9540
1910,9541
1910,9542
1910,9543
1910,9544
1910,9545
1910,9546
1910,9547
1910,9548
1910,9549
1910,9550
1910,9551
1910,9552
1910,9553
1910,9554
1910,9555
1910,9556
1910,9557
1910,9558
1910,9559
1910,9560
1910,9561
1910,9562
1910,9563
1910,9564
1910,9565
1910,9566
1910,9567
1910,9568
1910,9569
1910,9570
1910,9571
1910,9572
1910,9573
1910,9574
1910,9575
1910,9576
1910,9577
1910,9578
1910,9579
1910,9580
1910,9581
1910,9582
1910,9583
1911,9584
1911,9585
1911,9586
1911,9587
1911,9588
1911,9589
1911,9590
1911,9591
1911,9592
1911,9593
1911,9594
1911,9595
1911,9596
1911,9597
1911,9598
1911,9599
1911,9600
1911,9601
1911,9602
1911,9603
1911,9604
1911,9605
1911,9606
1911,9607
1911,9608
1911,9609
1911,9610
1911,9611
1911,9612
1911,9613
1911,9615
1911,9616
1911,9617
1911,9618
1911,9619
1911,9620
1911,9621
1911,9622
1911,9623
1911,9624
1911,9625
1911,9626
1911,9627
1911,9628
1911,9629
1911,9630
1911,9631
1911,9632
1911,9633
1911,9634
1911,9635
1911,9636
1911,9637
1911,9638
1911,9639
1911,9640
1911,9641
1911,9642
1911,9643
1911,9644
1911,9645
1911,9646
1911,9647
1911,9648
1911,9649
1911,9650
1911,9651
1911,9652
1911,9653
1911,9654
1911,9655
1911,9656
1911,9657
1911,9658
1911,9659
1911,9660
1911,9661
1911,9662
1911,9663
1911,9664
1911,9665
1911,9666
1911,9667
1911,9668
1911,9669
1911,9670
1911,9671
1911,9672
1911,9673
1911,9674
1911,9675
1911,9676
1911,9677
1911,9678
1911,9679
1911,9680
1911,9681
1911,9682
1911,9683
1911,9684
1911,9685
1911,9686
1911,9687
1911,9688
1911,9689
1911,9690
1911,9691
1911,9692
1911,9693
1911,9694
1911,9695
1911,9696
1911,9697
1911,9698
1911,9699
1911,9700
1911,9701
1911,9702
1911,9703
1911,9704
1911,9705
1911,9706
1911,9707
1911,9708
1911,9709
1911,9710
1911,9711
1911,9712
1911,9713
1911,9714
1911,9715
1911,9716
1911,9717
1911,9718
1911,9719
1911,9720
1911,9721
1911,9722
1911,9723
1911,9724
1911,9725
1911,9726
1911,9727
1911,9728
1911,9729
1911,9730
1911,9731
1911,9732
1911,9733
1911,9734
1911,9735
1911,9736
1911,9737
1911,9738
1911,9739
1911,9740
1911,9741
1911,9742
1911,9743
1911,9744
1911,9745
1911,9746
1911,9747
1911,9748
1911,9749
1911,9750
1911,9751
1911,9752
1911,9753
1911,9754
1911,9755
1911,9756
1911,9757
1911,9758
1911,9759
1911,9760
1911,9761
1911,9762
1911,9763
1911,9765
1911,9766
1911,9767
1911,9768
1911,9769
1911,9770
1911,9771
1911,9772
1911,9773
1911,9774
1911,9775
1911,9776
1911,9777
1911,9778
1911,9779
1911,9780
1911,9781
1911,9782
1911,9783
1911,9784
1911,9785
1911,9786
1911,9787
1911,9788
1911,9789
1911,9790
1911,9791
1911,9792
1911,9793
1911,9794
1911,9795
1911,9796
1911,9797
1911,9798
1911,9799
1911,9800
1911,9801
1911,9802
1911,9803
1911,9804
1911,9805
1911,9806
1911,9807
1911,9808
1911,9809
1911,9810
1911,9811
1911,9812
1911,9813
1911,9814
1911,9815
1911,9816
1911,9817
1911,9818
1911,9819
1911,9820
1911,9821
1911,9822
1911,9823
1911,9824
1911,9825
1911,9826
1911,9827
1911,9828
1911,9829
1911,9830
1911,9831
1911,9832
1911,9833
1911,9834
1911,9835
1911,9836
1911,9837
1911,9838
1911,9839
1911,9840
1911,9841
1911,9842
1911,9843
1911,9844
1911,9845
1911,9846
1911,9847
1911,9848
1911,9849
1911,9850
1911,9851
1911,9852
1911,9853
1911,9854
1911,9855
1911,9856
1911,9857
1911,9858
1911,9859
1911,9860
1911,9861
1911,9862
1911,9863
1911,9864
1911,9865
1911,9866
1911,9867
1911,9868
1911,9869
1911,9870
1911,9871
1911,9872
1911,9873
1911,9874
1911,9875
1911,9876
1911,9877
1911,9878
1911,9879
1911,9880
1911,9881
1911,9882
1911,9883
1911,9884
1911,9885
1911,9886
1911,9887
1911,9888
1911,9889
1911,9890
1911,9891
1911,9892
1911,9893
1911,9894
1911,9895
1911,9896
1911,9897
1911,9898
1911,9899
1911,9900
1911,9901
1911,9902
1911,9903
1911,9904
1911,9905
1911,9906
1911,9907
1911,9908
1911,9909
1911,9910
1911,9911
1911,9912
1911,9913
1911,9914
1911,9915
1911,9916
1911,9917
1911,9918
1911,9919
1911,9920
1911,9921
1911,9922
1911,9923
1911,9924
1911,9925
1911,9926
1911,9927
1911,9928
1911,9929
1911,9930
1911,9931
1911,9932
1911,9933
1911,9934
1911,9935
1911,9936
1911,9937
1911,9938
1911,9939
1911,9940
1911,9941
1911,9942
1911,9943
1911,9944
1911,9945
1911,9946
1911,9947
1912,9948
1912,9949
1912,9950
1912,9951
1912,9952
1912,9953
1912,9954
1912,9955
1912,9956
1912,9957
1912,9958
1912,9959
1912,9960
1912,9961
1912,9962
1912,9963
1912,9964
1912,9965
1912,9966
1912,9967
1912,9968
1912,9969
1912,9970
1912,9971
1912,9972
1912,9973
1912,9974
1912,9975
1912,9976
1912,9977
1912,9978
1912,9979
1912,9980
1912,9981
1912,9982
1912,9983
1912,9984
1912,9985
1912,9986
1912,9987
1912,9988
1912,9989
1912,9990
1912,9991
1912,9992
1912,9993
1912,9994
1912,9995
1912,9996
1912,9997
1912,9998
1912,9999
1912,10000
1912,10001
1912,10002
1912,10003
1912,10004
1912,10005
1912,10006
1912,10007
1912,10008
1912,10009
1912,10010
1912,10011
1912,10012
1912,10013
1912,10014
1912,10015
1912,10016
1912,10017
1912,10018
1912,10019
1912,10020
1912,10021
1912,10022
1912,10023
1912,10024
1912,10025
1912,10026
1912,10027
1912,10028
1912,10029
1912,10030
1912,10031
1912,10032
1912,10033
1912,10034
1912,10035
1912,10036
1912,10037
1912,10038
1912,10039
1912,10040
1912,10041
1912,10042
1912,10043
1912,10044
1912,10045
1912,10046
1912,10047
1912,10048
1912,10049
1912,10050
1912,10051
1912,10052
1912,10053
1912,10054
1912,10055
1912,10056
1912,10057
1912,10058
1912,10059
1912,10060
1912,10061
1912,10062
1912,10063
1912,10064
1912,10065
1912,10066
1912,10067
1912,10068
1912,10069
1912,10070
1912,10071
1912,10072
1912,10073
1912,10074
1912,10075
1912,10076
1912,10077
1912,10078
1912,10079
1912,10080
1912,10081
1912,10082
1912,10083
1912,10084
1912,10085
1912,10086
1912,10087
1912,10088
1912,10089
1912,10090
1912,10091
1912,10092
1912,10093
1912,10094
1912,10095
1912,10096
1912,10097
1912,10098
1912,10100
1912,10101
1912,10102
1912,10103
1912,10104
1912,10105
1912,10106
1912,10107
1912,10108
1912,10109
1912,10110
1912,10125
1912,10126
1912,10127
1912,10128
1912,10129
1912,10130
1912,10131
1912,10132
1912,10133
1912,10134
1912,10135
1912,10136
1912,10137
1912,10138
1912,10139
1912,10140
1912,10141
1912,10142
1912,10143
1912,10144
1912,10145
1912,10146
1912,10148
1912,10149
1912,10150
1912,10151
1912,10152
1912,10153
1912,10154
1912,10155
1912,10156
1912,10157
1912,10158
1912,10159
1912,10160
1912,10161
1912,10162
1912,10163
1912,10164
1912,10165
1912,10166
1912,10167
1912,10168
1912,10169
1912,10170
1912,10171
1912,10172
1912,10173
1912,10174
1912,10175
1912,10176
1912,10177
1912,10178
1912,10179
1912,10180
1912,10181
1912,10182
1912,10183
1912,10184
1912,10185
1912,10186
1912,10187
1912,10188
1912,10189
1912,10190
1912,10191
1912,10192
1912,10193
1912,10194
1912,10195
1912,10196
1912,10197
1912,10198
1912,10199
1912,10200
1912,10201
1912,10202
1912,10203
1912,10204
1912,10205
1912,10206
1912,10207
1912,10208
1912,10209
1912,10210
1912,10211
1912,10212
1912,10213
1912,10214
1912,10215
1912,10216
1912,10217
1912,10218
1912,10219
1912,10220
1912,10221
1912,10222
1912,10223
1912,10224
1912,10225
1912,10226
1912,10227
1912,10228
1912,10229
1912,10230
1912,10231
1912,10232
1912,10233
1912,10234
1912,10235
1912,10236
1912,10237
1912,10238
