ano,numero
1909,16433
1909,16434
1909,16435
1909,16436
1909,16437
1909,16438
1909,16439
1909,16440
1909,16441
1909,16442
1909,16443
1909,16444
1909,16445
1909,16446
1909,16447
1909,16448
1909,16449
1909,16450
1909,16451
1909,16452
1909,16453
1909,16454
1909,16455
1909,16456
1909,16457
1909,16458
1909,16459
1909,16460
1909,16461
1909,16462
1909,16463
1909,16464
1909,16465
1909,16466
1909,16467
1909,16468
1909,16469
1909,16470
1909,16471
1909,16472
1909,16473
1909,16474
1909,16475
1909,16476
1909,16477
1909,16478
1909,16479
1909,16480
1909,16481
1909,16482
1909,16483
1909,16484
1909,16485
1909,16487
1909,16488
1909,16489
1909,16490
1909,16491
1909,16492
1909,16493
1909,16494
1909,16495
1909,16496
1909,16497
1909,16498
1909,16499
1909,16500
1909,16501
1909,16502
1909,16503
1909,16504
1909,16505
1909,16506
1909,16507
1909,16508
1909,16509
1909,16510
1909,16511
1909,16512
1909,16513
1909,16514
1909,16515
1909,16516
1909,16518
1909,16519
1909,16520
1909,16521
1909,16522
1909,16523
1909,16524
1909,16525
1909,16526
1909,16527
1909,16528
1909,16529
1909,16530
1909,16531
1909,16533
1909,16534
1909,16535
1909,16536
1909,16537
1909,16538
1909,16539
1909,16540
1909,16541
1909,16542
1909,16543
1909,16544
1909,16545
1909,16546
1909,16548
1909,16549
1909,16550
1909,16551
1909,16552
1909,16553
1909,16554
1909,16555
1909,16556
1909,16557
1909,16558
1909,16559
1909,16560
1909,16561
1909,16562
1909,16563
1909,16564
1909,16565
1909,16566
1909,16567
1909,16568
1909,16569
1909,16570
1909,16571
1909,16572
1909,16573
1909,16574
1909,16575
1909,16576
1909,16577
1909,16578
1909,16579
1909,16580
1909,16581
1909,16582
1909,16583
1909,16584
1909,16585
1909,16586
1909,16587
1909,16588
1909,16589
1909,16590
1909,16591
1909,16592
1909,16593
1909,16594
1909,16595
1909,16596
1909,16597
1909,16598
1909,16599
1909,16600
1909,16601
1909,16602
1909,16603
1909,16604
1909,16605
1909,16606
1909,16607
1909,16608
1909,16609
1909,16610
1909,16611
1909,16612
1909,16613
1909,16614
1909,16615
1909,16616
1909,16617
1909,16618
1909,16619
1909,16620
1909,16621
1909,16622
1909,16623
1909,16624
1909,16625
1909,16626
1909,16627
1909,16628
1909,16629
1909,16630
1909,16631
1909,16632
1909,16633
1909,16634
1909,16635
1909,16636
1909,16637
1909,16638
1909,16639
1909,16640
1909,16641
1909,16642
1909,16643
1909,16644
1909,16645
1909,16646
1909,16647
1909,16648
1909,16649
1909,16650
1909,16651
1909,16652
1909,16653
1909,16654
1909,16655
1909,16656
1909,16657
1909,16658
1909,16659
1909,16660
1909,16661
1909,16662
1909,16663
1909,16664
1909,16665
1909,16666
1909,16667
1909,16668
1910,16669
1910,16670
1910,16671
1910,16672
1910,16673
1910,16674
1910,16675
1910,16676
1910,16677
1910,16678
1910,16679
1910,16680
1910,16681
1910,16682
1910,16683
1910,16684
1910,16685
1910,16686
1910,16687
1910,16688
1910,16689
1910,16690
1910,16691
1910,16692
1910,16693
1910,16694
1910,16695
1910,16696
1910,16697
1910,16698
1910,16699
1910,16700
1910,16701
1910,16702
1910,16703
1910,16704
1910,16705
1910,16706
1910,16707
1910,16708
1910,16709
1910,16710
1910,16711
1910,16712
1910,16713
1910,16714
1910,16715
1910,16716
1910,16717
1910,16718
1910,16719
1910,16720
1910,16721
1910,16722
1910,16723
1910,16724
1910,16725
1910,16726
1910,16727
1910,16728
1910,16729
1910,16730
1910,16731
1910,16732
1910,16733
1910,16734
1910,16735
1910,16736
1910,16737
1910,16738
1910,16739
1910,16740
1910,16741
1910,16742
1910,16743
1910,16744
1910,16745
1910,16746
1910,16747
1910,16748
1910,16749
1910,16750
1910,16751
1910,16752
1910,16753
1910,16754
1910,16755
1910,16756
1910,16757
1910,16758
1910,16759
1910,16760
1910,16761
1910,16762
1910,16763
1910,16764
1910,16765
1910,16766
1910,16767
1910,16768
1910,16769
1910,16770
1910,16771
1910,16772
1910,16773
1910,16774
1910,16775
1910,16776
1910,16777
1910,16778
1910,16779
1910,16780
1910,16781
1910,16782
1910,16783
1910,16784
1910,16785
1910,16786
1910,16787
1910,16788
1910,16789
1910,16790
1910,16791
1910,16792
1910,16793
1910,16794
1910,16795
1910,16796
1910,16797
1910,16798
1910,16799
1910,16800
1910,16801
1910,16802
1910,16803
1910,16804
1910,16805
1910,16806
1910,16807
1910,16808
1910,16809
1910,16810
1910,16811
1910,16812
1910,16813
1910,16814
1910,16815
1910,16816
1910,16817
1910,16818
1910,16819
1910,16820
1910,16821
1910,16822
1910,16823
1910,16824
1910,16825
1910,16826
1910,16827
1910,16828
1910,16829
1910,16830
1910,16831
1910,16832
1910,16833
1910,16834
1910,16835
1910,16836
1910,16837
1910,16838
1910,16839
1910,16840
1910,16841
1910,16842
1910,16843
1910,16844
1910,16845
1910,16846
1910,16847
1910,16848
1910,16849
1910,16850
1910,16851
1910,16852
1910,16853
1910,16854
1910,16855
1910,16856
1910,16857
1910,16858
1910,16859
1910,16860
1910,16861
1910,16862
1910,16863
1910,16864
1910,16865
1910,16866
1910,16867
1910,16868
1910,16869
1910,16870
1910,16871
1910,16872
1910,16873
1910,16874
1910,16875
1910,16876
1910,16877
1910,16878
1910,16879
1910,16880
1910,16881
1910,16882
1910,16883
1910,16884
1910,16885
1910,16886
1910,16887
1910,16888
1910,16889
1910,16890
1910,16891
1910,16892
1910,16893
1910,16894
1910,16895
1910,16896
1910,16897
1910,16898
1910,16899
1910,16900
1910,16901
1910,16902
1910,16903
1910,16904
1910,16905
1910,16906
1910,16907
1910,16908
1910,16909
1910,16910
1910,16911
1910,16912
1910,16913
1910,16914
1910,16915
1910,16916
1910,16917
1910,16918
1910,16919
1910,16920
1910,16921
1910,16922
1910,16923
1910,16924
1910,16925
1910,16926
1910,16927
1910,16928
1910,16929
1910,16930
1910,16931
1910,16932
1910,16933
1910,16934
1910,16935
1910,16936
1910,16937
1910,16938
1910,16939
1910,16940
1910,16941
1910,16942
1910,16943
1910,16944
1910,16945
1910,16946
1910,16947
1910,16948
1910,16949
1910,16950
1910,16951
1910,16952
1910,16953
1910,16954
1910,16955
1910,16956
1910,16957
1910,16958
1910,16959
1910,16960
1910,16961
1910,16962
1910,16963
1910,16964
1910,16965
1910,16966
1910,16967
1910,16968
1910,16969
1910,16970
1910,16971
1910,16972
1910,16973
1910,16974
1910,16975
1910,16976
1910,16977
1910,16978
1910,16979
1910,16980
1910,16981
1910,16982
1910,16983
1910,16984
1910,16985
1910,16986
1910,16987
1910,16988
1910,16989
1910,16990
1910,16991
1910,16992
1910,16993
1910,16994
1910,16995
1910,16996
1910,16997
1910,16998
1910,16999
1910,17000
1910,17001
1910,17002
1910,17003
1910,17004
1910,17005
1910,17006
1910,17007
1910,17008
1910,17009
1910,17010
1910,17011
1910,17012
1910,17013
1910,17014
1910,17015
1910,17016
1910,17017
1910,17018
1910,17019
1910,17020
1910,17021
1910,17022
1910,17023
1910,17024
1910,17025
1910,17026
1910,17027
1910,17028
1910,17029
1910,17030
1910,17031
1911,17032
1911,17033
1911,17034
1911,17035
1911,17036
1911,17037
1911,17038
1911,17039
1911,17040
1911,17041
1911,17042
1911,17043
1911,17044
1911,17045
1911,17046
1911,17047
1911,17048
1911,17049
1911,17050
1911,17051
1911,17052
1911,17053
1911,17054
1911,17055
1911,17056
1911,17057
1911,17058
1911,17059
1911,17060
1911,17061
1911,17062
1911,17063
1911,17064
1911,17065
1911,17066
1911,17067
1911,17068
1911,17069
1911,17070
1911,17071
1911,17072
1911,17073
1911,17074
1911,17075
1911,17076
1911,17077
1911,17078
1911,17079
1911,17080
1911,17081
1911,17082
1911,17083
1911,17084
1911,17085
1911,17086
1911,17087
1911,17088
1911,17089
1911,17090
1911,17091
1911,17092
1911,17093
1911,17094
1911,17095
1911,17096
1911,17097
1911,17098
1911,17099
1911,17100
1911,17101
1911,17102
1911,17103
1911,17104
1911,17105
1911,17106
1911,17107
1911,17108
1911,17109
1911,17110
1911,17111
1911,17112
1911,17113
1911,17114
1911,17115
1911,17116
1911,17117
1911,17118
1911,17119
1911,17120
1911,17121
1911,17122
1911,17123
1911,17124
1911,17125
1911,17126
1911,17127
1911,17128
1911,17129
1911,17130
1911,17131
1911,17132
1911,17133
1911,17134
1911,17135
1911,17136
1911,17137
1911,17138
1911,17139
1911,17140
1911,17141
1911,17142
1911,17143
1911,17144
1911,17145
1911,17146
1911,17147
1911,17148
1911,17149
1911,17150
1911,17151
1911,17152
1911,17153
1911,17154
1911,17155
1911,17156
1911,17157
1911,17158
1911,17159
1911,17160
1911,17161
1911,17162
1911,17163
1911,17164
1911,17165
1911,17166
1911,17167
1911,17168
1911,17169
1911,17170
1911,17171
1911,17172
1911,17173
1911,17174
1911,17175
1911,17176
1911,17177
1911,17178
1911,17179
1911,17180
1911,17181
1911,17182
1911,17183
1911,17184
1911,17185
1911,17186
1911,17187
1911,17188
1911,17189
1911,17190
1911,17191
1911,17192
1911,17193
1911,17194
1911,17195
1911,17196
1911,17197
1911,17198
1911,17199
1911,17200
1911,17201
1911,17202
1911,17203
1911,17204
1911,17205
1911,17206
1911,17207
1911,17208
1911,17209
1911,17210
1911,17211
1911,17212
1911,17213
1911,17214
1911,17215
1911,17216
1911,17217
1911,17218
1911,17219
1911,17220
1911,17221
1911,17222
1911,17223
1911,17224
1911,17225
1911,17226
1911,17227
1911,17228
1911,17229
1911,17230
1911,17231
1911,17232
1911,17233
1911,17234
1911,17235
1911,17236
1911,17237
1911,17238
1911,17239
1911,17240
1911,17241
1911,17242
1911,17243
1911,17244
1911,17245
1911,17246
1911,17247
1911,17248
1911,17249
1911,17250
1911,17251
1911,17252
1911,17253
1911,17254
1911,17255
1911,17256
1911,17257
1911,17258
1911,17259
1911,17260
1911,17261
1911,17262
1911,17263
1911,17264
1911,17265
1911,17266
1911,17267
1911,17268
1911,17269
1911,17270
1911,17271
1911,17272
1911,17273
1911,17274
1911,17275
1911,17276
1911,17277
1911,17278
1911,17279
1911,17280
1911,17281
1911,17282
1911,17283
1911,17284
1911,17285
1911,17286
1911,17287
1911,17288
1911,17289
1911,17290
1911,17291
1911,17292
1911,17293
1911,17294
1911,17295
1911,17296
1911,17297
1911,17298
1911,17299
1911,17300
1911,17301
1911,17302
1911,17303
1911,17304
1911,17305
1911,17306
1911,17307
1911,17308
1911,17309
1911,17310
1911,17311
1911,17312
1911,17313
1911,17314
1911,17315
1911,17316
1911,17317
1911,17318
1911,17319
1911,17320
1911,17321
1911,17322
1911,17323
1911,17324
1911,17325
1911,17326
1911,17327
1911,17328
1911,17329
1911,17330
1911,17331
1911,17332
1911,17333
1911,17334
1911,17335
1911,17336
1911,17337
1911,17338
1911,17339
1911,17340
1911,17341
1911,17342
1911,17343
1911,17344
1911,17345
1911,17346
1911,17347
1911,17348
1911,17349
1911,17350
1911,17351
1911,17352
1911,17353
1911,17354
1911,17355
1911,17356
1911,17357
1911,17358
1911,17359
1911,17360
1911,17361
1911,17362
1911,17363
1911,17364
1911,17365
1911,17366
1911,17367
1911,17368
1911,17369
1911,17370
1911,17371
1911,17372
1911,17373
1911,17374
1911,17375
1911,17376
1911,17377
1911,17378
1911,17379
1911,17380
1911,17381
1911,17382
1911,17383
1911,17384
1911,17385
1911,17386
1911,17387
1911,17388
1911,17389
1911,17390
1911,17391
1911,17392
1911,17393
1911,17394
1912,17395
1912,17396
1912,17397
1912,17398
1912,17399
1912,17400
1912,17401
1912,17402
1912,17403
1912,17404
1912,17405
1912,17406
1912,17407
1912,17408
1912,17409
1912,17410
1912,17411
1912,17412
1912,17413
1912,17414
1912,17415
1912,17416
1912,17417
1912,17419
1912,17420
1912,17421
1912,17422
1912,17423
1912,17424
1912,17425
1912,17426
1912,17427
1912,17428
1912,17429
1912,17430
1912,17431
1912,17432
1912,17433
1912,17434
1912,17435
1912,17436
1912,17437
1912,17438
1912,17439
1912,17440
1912,17441
1912,17442
1912,17443
1912,17444
1912,17445
1912,17446
1912,17447
1912,17448
1912,17449
1912,17450
1912,17451
1912,17452
1912,17453
1912,17454
1912,17455
1912,17456
1912,17457
1912,17458
1912,17459
1912,17460
1912,17461
1912,17462
1912,17463
1912,17464
1912,17465
1912,17466
1912,17467
1912,17468
1912,17469
1912,17470
1912,17471
1912,17472
1912,17473
1912,17474
1912,17475
1912,17476
1912,17477
1912,17478
1912,17479
1912,17480
1912,17481
1912,17482
1912,17483
1912,17484
1912,17485
1912,17486
1912,17487
1912,17488
1912,17489
1912,17490
1912,17491
1912,17492
1912,17493
1912,17494
1912,17495
1912,17496
1912,17497
1912,17498
1912,17499
1912,17500
1912,17501
1912,17502
1912,17503
1912,17504
1912,17505
1912,17506
1912,17507
1912,17508
1912,17509
1912,17510
1912,17511
1912,17512
1912,17513
1912,17514
1912,17515
1912,17516
1912,17517
1912,17518
1912,17519
1912,17520
1912,17521
1912,17522
1912,17523
1912,17524
1912,17525
1912,17526
1912,17527
1912,17528
1912,17529
1912,17530
1912,17531
1912,17532
1912,17533
1912,17534
1912,17535
1912,17536
1912,17537
1912,17538
1912,17539
1912,17540
1912,17541
1912,17542
1912,17543
1912,17544
1912,17545
1912,17546
1912,17547
1912,17548
1912,17549
1912,17550
1912,17551
1912,17552
1912,17553
1912,17554
1912,17555
1912,17556
1912,17557
1912,17558
1912,17559
1912,17560
1912,17561
1912,17562
1912,17563
1912,17564
1912,17565
1912,17566
1912,17567
1912,17568
1912,17569
1912,17570
1912,17571
1912,17572
1912,17573
1912,17574
1912,17576
1912,17577
1912,17578
1912,17579
1912,17580
1912,17581
1912,17582
1912,17583
1912,17584
1912,17585
1912,17586
1912,17587
1912,17588
1912,17589
1912,17590
1912,17591
1912,17592
1912,17593
1912,17594
1912,17595
1912,17596
1912,17597
1912,17598
1912,17599
1912,17600
1912,17601
1912,17602
1912,17603
1912,17604
1912,17605
1912,17606
1912,17607
1912,17608
1912,17609
1912,17610
1912,17611
1912,17612
1912,17613
1912,17614
1912,17615
1912,17616
1912,17617
1912,17618
1912,17619
1912,17620
1912,17621
1912,17622
1912,17623
1912,17624
1912,17625
1912,17626
1912,17627
1912,17628
1912,17629
1912,17630
1912,17631
1912,17632
1912,17633
1912,17634
1912,17635
1912,17636
1912,17637
1912,17638
1912,17639
1912,17640
1912,17641
1912,17642
1912,17643
1912,17644
1912,17645
1912,17646
1912,17647
1912,17648
1912,17649
1912,17650
1912,17651
1912,17652
1912,17653
1912,17654
1912,17655
1912,17656
1912,17657
1912,17658
1912,17659
1912,17660
1912,17661
1912,17662
1912,17663
1912,17664
1912,17665
1912,17666
1912,17667
1912,17668
1912,17669
1912,17670
1912,17671
1912,17672
1912,17673
1912,17674
1912,17675
1912,17676
1912,17677
1912,17678
1912,17679
1912,17680
1912,17681
1912,17682
1912,17683
1912,17684
1912,17685
